codigo_onibus,distancia_percorrida,segundos_deslocamento,velocidade_media,dist_km
48353,0.0,0.0,0.0,0.0
48356,0.0,0.0,0.0,0.0
48359,0.0,0.0,0.0,0.0
48360,0.0,0.0,0.0,0.0
48363,0.0,0.0,0.0,0.0
48364,0.0,0.0,0.0,0.0
48365,0.0,0.0,0.0,0.0
48367,0.0,0.0,0.0,0.0
48375,0.0,0.0,0.0,0.0
48379,0.0,0.0,0.0,0.0
48384,0.0,0.0,0.0,0.0
48386,0.0,0.0,0.0,0.0
48387,0.0,0.0,0.0,0.0
48388,0.0,0.0,0.0,0.0
48393,0.0,0.0,0.0,0.0
48396,0.0,0.0,0.0,0.0
48400,0.0,0.0,0.0,0.0
48406,0.0,0.0,0.0,0.0
48417,0.0,0.0,0.0,0.0
48426,0.0,0.0,0.0,0.0
48428,0.0,0.0,0.0,0.0
48429,0.0,0.0,0.0,0.0
48434,0.0,0.0,0.0,0.0
48441,0.0,0.0,0.0,0.0
48445,0.0,0.0,0.0,0.0
48446,0.0,0.0,0.0,0.0
48447,0.0,0.0,0.0,0.0
48451,0.0,0.0,0.0,0.0
48452,0.0,0.0,0.0,0.0
48457,0.0,0.0,0.0,0.0
48461,0.0,0.0,0.0,0.0
48475,0.0,0.0,0.0,0.0
48480,0.0,0.0,0.0,0.0
48481,0.0,0.0,0.0,0.0
48485,0.0,0.0,0.0,0.0
48488,0.0,0.0,0.0,0.0
48492,0.0,0.0,0.0,0.0
48496,0.0,0.0,0.0,0.0
48497,0.0,0.0,0.0,0.0
48501,0.0,0.0,0.0,0.0
48552,0.0,0.0,0.0,0.0
48559,0.0,0.0,0.0,0.0
48560,0.0,0.0,0.0,0.0
48561,0.0,0.0,0.0,0.0
48562,0.0,0.0,0.0,0.0
48563,0.0,0.0,0.0,0.0
48565,0.0,0.0,0.0,0.0
48566,0.0,0.0,0.0,0.0
48568,0.0,0.0,0.0,0.0
48620,0.0,0.0,0.0,0.0
48621,0.0,0.0,0.0,0.0
48622,0.0,0.0,0.0,0.0
48624,0.0,0.0,0.0,0.0
48625,0.0,0.0,0.0,0.0
48626,0.0,0.0,0.0,0.0
48627,0.0,0.0,0.0,0.0
48628,0.0,0.0,0.0,0.0
48629,0.0,0.0,0.0,0.0
48631,0.0,0.0,0.0,0.0
48634,0.0,0.0,0.0,0.0
48635,0.0,0.0,0.0,0.0
48636,0.0,0.0,0.0,0.0
48638,0.0,0.0,0.0,0.0
48652,0.0,0.0,0.0,0.0
48667,0.0,0.0,0.0,0.0
48669,0.0,0.0,0.0,0.0
48671,0.0,0.0,0.0,0.0
48672,0.0,0.0,0.0,0.0
48673,0.0,0.0,0.0,0.0
48674,0.0,0.0,0.0,0.0
48675,0.0,0.0,0.0,0.0
48676,0.0,0.0,0.0,0.0
48679,0.0,0.0,0.0,0.0
48696,0.0,0.0,0.0,0.0
48698,0.0,0.0,0.0,0.0
48699,0.0,0.0,0.0,0.0
48701,0.0,0.0,0.0,0.0
48707,0.0,0.0,0.0,0.0
48708,0.0,0.0,0.0,0.0
48714,0.0,0.0,0.0,0.0
48715,0.0,0.0,0.0,0.0
48719,0.0,0.0,0.0,0.0
48720,0.0,0.0,0.0,0.0
48721,0.0,0.0,0.0,0.0
48725,0.0,0.0,0.0,0.0
48726,0.0,0.0,0.0,0.0
48729,0.0,0.0,0.0,0.0
48737,0.0,0.0,0.0,0.0
48740,0.0,0.0,0.0,0.0
48742,0.0,0.0,0.0,0.0
48745,0.0,0.0,0.0,0.0
48746,0.0,0.0,0.0,0.0
48747,0.0,0.0,0.0,0.0
48752,0.0,0.0,0.0,0.0
48753,0.0,0.0,0.0,0.0
48757,0.0,0.0,0.0,0.0
48764,0.0,0.0,0.0,0.0
48766,0.0,0.0,0.0,0.0
48767,0.0,0.0,0.0,0.0
48768,0.0,0.0,0.0,0.0
48769,0.0,0.0,0.0,0.0
48776,0.0,0.0,0.0,0.0
48777,0.0,0.0,0.0,0.0
48782,0.0,0.0,0.0,0.0
48785,0.0,0.0,0.0,0.0
48788,0.0,0.0,0.0,0.0
48790,0.0,0.0,0.0,0.0
48794,0.0,0.0,0.0,0.0
48795,0.0,0.0,0.0,0.0
48796,0.0,0.0,0.0,0.0
48798,0.0,0.0,0.0,0.0
48799,0.0,0.0,0.0,0.0
48800,0.0,0.0,0.0,0.0
48803,0.0,0.0,0.0,0.0
48804,0.0,0.0,0.0,0.0
48805,0.0,0.0,0.0,0.0
48806,0.0,0.0,0.0,0.0
48808,0.0,0.0,0.0,0.0
48809,0.0,0.0,0.0,0.0
48810,0.0,0.0,0.0,0.0
48812,0.0,0.0,0.0,0.0
48815,0.0,0.0,0.0,0.0
48816,0.0,0.0,0.0,0.0
48817,0.0,0.0,0.0,0.0
48820,0.0,0.0,0.0,0.0
48822,0.0,0.0,0.0,0.0
48825,0.0,0.0,0.0,0.0
48826,0.0,0.0,0.0,0.0
48827,0.0,0.0,0.0,0.0
48829,0.0,0.0,0.0,0.0
48830,0.0,0.0,0.0,0.0
48831,0.0,0.0,0.0,0.0
48832,0.0,0.0,0.0,0.0
48833,0.0,0.0,0.0,0.0
48834,0.0,0.0,0.0,0.0
48838,0.0,0.0,0.0,0.0
48839,0.0,0.0,0.0,0.0
48841,0.0,0.0,0.0,0.0
48842,0.0,0.0,0.0,0.0
48844,0.0,0.0,0.0,0.0
48861,0.0,0.0,0.0,0.0
48863,0.0,0.0,0.0,0.0
48864,0.0,0.0,0.0,0.0
48865,0.0,0.0,0.0,0.0
48866,0.0,0.0,0.0,0.0
48868,0.0,0.0,0.0,0.0
48871,0.0,0.0,0.0,0.0
48872,0.0,0.0,0.0,0.0
48873,0.0,0.0,0.0,0.0
48875,0.0,0.0,0.0,0.0
48876,0.0,0.0,0.0,0.0
48878,0.0,0.0,0.0,0.0
48879,0.0,0.0,0.0,0.0
48883,0.0,0.0,0.0,0.0
48884,0.0,0.0,0.0,0.0
48886,0.0,0.0,0.0,0.0
48887,0.0,0.0,0.0,0.0
48888,0.0,0.0,0.0,0.0
48892,0.0,0.0,0.0,0.0
48894,0.0,0.0,0.0,0.0
48896,0.0,0.0,0.0,0.0
48897,0.0,0.0,0.0,0.0
48898,0.0,0.0,0.0,0.0
48900,0.0,0.0,0.0,0.0
48918,0.0,0.0,0.0,0.0
48919,0.0,0.0,0.0,0.0
48920,0.0,0.0,0.0,0.0
48921,0.0,0.0,0.0,0.0
48922,0.0,0.0,0.0,0.0
48924,0.0,0.0,0.0,0.0
48925,0.0,0.0,0.0,0.0
48926,0.0,0.0,0.0,0.0
48930,0.0,0.0,0.0,0.0
48934,0.0,0.0,0.0,0.0
48938,0.0,0.0,0.0,0.0
48939,0.0,0.0,0.0,0.0
48947,0.0,0.0,0.0,0.0
48949,0.0,0.0,0.0,0.0
48950,0.0,0.0,0.0,0.0
48956,0.0,0.0,0.0,0.0
48961,0.0,0.0,0.0,0.0
48967,0.0,0.0,0.0,0.0
48972,0.0,0.0,0.0,0.0
48978,0.0,0.0,0.0,0.0
48980,0.0,0.0,0.0,0.0
48981,0.0,0.0,0.0,0.0
48984,0.0,0.0,0.0,0.0
48986,0.0,0.0,0.0,0.0
48987,0.0,0.0,0.0,0.0
48999,0.0,0.0,0.0,0.0
51001,0.0,0.0,0.0,0.0
51002,0.0,0.0,0.0,0.0
51003,0.0,0.0,0.0,0.0
51007,0.0,0.0,0.0,0.0
51008,0.0,0.0,0.0,0.0
51010,0.0,0.0,0.0,0.0
51016,0.0,0.0,0.0,0.0
51017,0.0,0.0,0.0,0.0
51018,0.0,0.0,0.0,0.0
51020,0.0,0.0,0.0,0.0
51022,0.0,0.0,0.0,0.0
51023,0.0,0.0,0.0,0.0
51024,0.0,0.0,0.0,0.0
51025,0.0,0.0,0.0,0.0
51026,0.0,0.0,0.0,0.0
51027,0.0,0.0,0.0,0.0
51028,0.0,0.0,0.0,0.0
51029,0.0,0.0,0.0,0.0
51030,0.0,0.0,0.0,0.0
51033,0.0,0.0,0.0,0.0
51034,0.0,0.0,0.0,0.0
51037,0.0,0.0,0.0,0.0
51038,0.0,0.0,0.0,0.0
51039,0.0,0.0,0.0,0.0
51040,0.0,0.0,0.0,0.0
51041,0.0,0.0,0.0,0.0
51042,0.0,0.0,0.0,0.0
51043,0.0,0.0,0.0,0.0
51044,0.0,0.0,0.0,0.0
51045,0.0,0.0,0.0,0.0
51047,0.0,0.0,0.0,0.0
51048,0.0,0.0,0.0,0.0
51049,0.0,0.0,0.0,0.0
51053,0.0,0.0,0.0,0.0
51054,0.0,0.0,0.0,0.0
51055,0.0,0.0,0.0,0.0
51056,0.0,0.0,0.0,0.0
51057,0.0,0.0,0.0,0.0
51058,0.0,0.0,0.0,0.0
51060,0.0,0.0,0.0,0.0
51062,0.0,0.0,0.0,0.0
51065,0.0,0.0,0.0,0.0
51066,0.0,0.0,0.0,0.0
51067,0.0,0.0,0.0,0.0
51068,0.0,0.0,0.0,0.0
51069,0.0,0.0,0.0,0.0
51070,0.0,0.0,0.0,0.0
51072,0.0,0.0,0.0,0.0
51073,0.0,0.0,0.0,0.0
51076,0.0,0.0,0.0,0.0
51077,0.0,0.0,0.0,0.0
51078,0.0,0.0,0.0,0.0
51079,0.0,0.0,0.0,0.0
51080,0.0,0.0,0.0,0.0
51081,0.0,0.0,0.0,0.0
51082,0.0,0.0,0.0,0.0
51084,0.0,0.0,0.0,0.0
51086,0.0,0.0,0.0,0.0
51088,0.0,0.0,0.0,0.0
51090,0.0,0.0,0.0,0.0
51091,0.0,0.0,0.0,0.0
51092,0.0,0.0,0.0,0.0
51094,0.0,0.0,0.0,0.0
51095,0.0,0.0,0.0,0.0
51099,0.0,0.0,0.0,0.0
51100,0.0,0.0,0.0,0.0
51101,0.0,0.0,0.0,0.0
51102,0.0,0.0,0.0,0.0
51103,0.0,0.0,0.0,0.0
51105,0.0,0.0,0.0,0.0
51106,0.0,0.0,0.0,0.0
51107,0.0,0.0,0.0,0.0
51108,0.0,0.0,0.0,0.0
51109,0.0,0.0,0.0,0.0
51110,0.0,0.0,0.0,0.0
51111,0.0,0.0,0.0,0.0
51112,0.0,0.0,0.0,0.0
51114,0.0,0.0,0.0,0.0
51115,0.0,0.0,0.0,0.0
51116,0.0,0.0,0.0,0.0
51117,0.0,0.0,0.0,0.0
51118,0.0,0.0,0.0,0.0
51120,0.0,0.0,0.0,0.0
51122,0.0,0.0,0.0,0.0
51123,0.0,0.0,0.0,0.0
51125,0.0,0.0,0.0,0.0
51126,0.0,0.0,0.0,0.0
51127,0.0,0.0,0.0,0.0
51128,0.0,0.0,0.0,0.0
51129,0.0,0.0,0.0,0.0
51130,0.0,0.0,0.0,0.0
51131,0.0,0.0,0.0,0.0
51132,0.0,0.0,0.0,0.0
51134,0.0,0.0,0.0,0.0
51135,0.0,0.0,0.0,0.0
51136,0.0,0.0,0.0,0.0
51137,0.0,0.0,0.0,0.0
51138,0.0,0.0,0.0,0.0
51139,0.0,0.0,0.0,0.0
51140,0.0,0.0,0.0,0.0
51141,0.0,0.0,0.0,0.0
51142,0.0,0.0,0.0,0.0
51143,0.0,0.0,0.0,0.0
51144,0.0,0.0,0.0,0.0
51145,0.0,0.0,0.0,0.0
51146,0.0,0.0,0.0,0.0
51147,0.0,0.0,0.0,0.0
51148,0.0,0.0,0.0,0.0
51149,0.0,0.0,0.0,0.0
51150,0.0,0.0,0.0,0.0
51151,0.0,0.0,0.0,0.0
51152,0.0,0.0,0.0,0.0
51153,0.0,0.0,0.0,0.0
51154,0.0,0.0,0.0,0.0
51155,0.0,0.0,0.0,0.0
51156,0.0,0.0,0.0,0.0
51157,0.0,0.0,0.0,0.0
51201,0.0,0.0,0.0,0.0
51203,0.0,0.0,0.0,0.0
51204,0.0,0.0,0.0,0.0
51205,0.0,0.0,0.0,0.0
51206,0.0,0.0,0.0,0.0
51207,0.0,0.0,0.0,0.0
51208,0.0,0.0,0.0,0.0
51209,0.0,0.0,0.0,0.0
51210,0.0,0.0,0.0,0.0
51211,0.0,0.0,0.0,0.0
51212,0.0,0.0,0.0,0.0
51213,0.0,0.0,0.0,0.0
51214,0.0,0.0,0.0,0.0
51215,0.0,0.0,0.0,0.0
51216,0.0,0.0,0.0,0.0
51217,0.0,0.0,0.0,0.0
51218,0.0,0.0,0.0,0.0
51220,0.0,0.0,0.0,0.0
51221,0.0,0.0,0.0,0.0
51222,0.0,0.0,0.0,0.0
51224,0.0,0.0,0.0,0.0
51225,0.0,0.0,0.0,0.0
51227,0.0,0.0,0.0,0.0
51228,0.0,0.0,0.0,0.0
51229,0.0,0.0,0.0,0.0
51230,0.0,0.0,0.0,0.0
51231,0.0,0.0,0.0,0.0
51232,0.0,0.0,0.0,0.0
51233,0.0,0.0,0.0,0.0
51301,0.0,0.0,0.0,0.0
51303,0.0,0.0,0.0,0.0
51306,0.0,0.0,0.0,0.0
51308,0.0,0.0,0.0,0.0
51309,0.0,0.0,0.0,0.0
51401,0.0,0.0,0.0,0.0
51402,0.0,0.0,0.0,0.0
51403,0.0,0.0,0.0,0.0
51404,0.0,0.0,0.0,0.0
51406,0.0,0.0,0.0,0.0
51407,0.0,0.0,0.0,0.0
51408,0.0,0.0,0.0,0.0
51409,0.0,0.0,0.0,0.0
51411,0.0,0.0,0.0,0.0
51412,0.0,0.0,0.0,0.0
51413,0.0,0.0,0.0,0.0
51414,0.0,0.0,0.0,0.0
51415,0.0,0.0,0.0,0.0
51416,0.0,0.0,0.0,0.0
51417,0.0,0.0,0.0,0.0
51418,0.0,0.0,0.0,0.0
51419,0.0,0.0,0.0,0.0
51420,0.0,0.0,0.0,0.0
51422,0.0,0.0,0.0,0.0
51424,0.0,0.0,0.0,0.0
51425,0.0,0.0,0.0,0.0
51427,0.0,0.0,0.0,0.0
51428,0.0,0.0,0.0,0.0
51430,0.0,0.0,0.0,0.0
51431,0.0,0.0,0.0,0.0
51432,0.0,0.0,0.0,0.0
51433,0.0,0.0,0.0,0.0
51434,0.0,0.0,0.0,0.0
51436,0.0,0.0,0.0,0.0
51437,0.0,0.0,0.0,0.0
51438,0.0,0.0,0.0,0.0
51439,0.0,0.0,0.0,0.0
51440,0.0,0.0,0.0,0.0
51441,0.0,0.0,0.0,0.0
51444,0.0,0.0,0.0,0.0
51445,0.0,0.0,0.0,0.0
51446,0.0,0.0,0.0,0.0
51447,0.0,0.0,0.0,0.0
51448,0.0,0.0,0.0,0.0
51449,0.0,0.0,0.0,0.0
51450,0.0,0.0,0.0,0.0
51451,0.0,0.0,0.0,0.0
51452,0.0,0.0,0.0,0.0
51453,0.0,0.0,0.0,0.0
51454,0.0,0.0,0.0,0.0
51455,0.0,0.0,0.0,0.0
51569,0.0,0.0,0.0,0.0
51570,0.0,0.0,0.0,0.0
51571,0.0,0.0,0.0,0.0
51572,0.0,0.0,0.0,0.0
51573,0.0,0.0,0.0,0.0
51574,0.0,0.0,0.0,0.0
51575,0.0,0.0,0.0,0.0
51576,0.0,0.0,0.0,0.0
51578,0.0,0.0,0.0,0.0
51579,0.0,0.0,0.0,0.0
51581,0.0,0.0,0.0,0.0
51582,0.0,0.0,0.0,0.0
51584,0.0,0.0,0.0,0.0
51585,0.0,0.0,0.0,0.0
51586,0.0,0.0,0.0,0.0
51587,0.0,0.0,0.0,0.0
51588,0.0,0.0,0.0,0.0
51589,0.0,0.0,0.0,0.0
51590,0.0,0.0,0.0,0.0
51591,0.0,0.0,0.0,0.0
51592,0.0,0.0,0.0,0.0
51593,0.0,0.0,0.0,0.0
51594,0.0,0.0,0.0,0.0
51595,0.0,0.0,0.0,0.0
51596,0.0,0.0,0.0,0.0
51597,0.0,0.0,0.0,0.0
51598,0.0,0.0,0.0,0.0
51599,0.0,0.0,0.0,0.0
52001,0.0,0.0,0.0,0.0
52002,0.0,0.0,0.0,0.0
52004,0.0,0.0,0.0,0.0
52005,0.0,0.0,0.0,0.0
52006,0.0,0.0,0.0,0.0
52007,0.0,0.0,0.0,0.0
52008,0.0,0.0,0.0,0.0
52011,0.0,0.0,0.0,0.0
52012,0.0,0.0,0.0,0.0
52014,0.0,0.0,0.0,0.0
52017,0.0,0.0,0.0,0.0
52021,0.0,0.0,0.0,0.0
52023,0.0,0.0,0.0,0.0
52024,0.0,0.0,0.0,0.0
52028,0.0,0.0,0.0,0.0
52029,0.0,0.0,0.0,0.0
52031,0.0,0.0,0.0,0.0
52032,0.0,0.0,0.0,0.0
52036,0.0,0.0,0.0,0.0
52039,0.0,0.0,0.0,0.0
52040,0.0,0.0,0.0,0.0
52041,0.0,0.0,0.0,0.0
52043,0.0,0.0,0.0,0.0
52044,0.0,0.0,0.0,0.0
52045,0.0,0.0,0.0,0.0
52046,0.0,0.0,0.0,0.0
52047,0.0,0.0,0.0,0.0
52048,0.0,0.0,0.0,0.0
52049,0.0,0.0,0.0,0.0
52050,0.0,0.0,0.0,0.0
52051,0.0,0.0,0.0,0.0
52052,0.0,0.0,0.0,0.0
52053,0.0,0.0,0.0,0.0
52055,0.0,0.0,0.0,0.0
52058,0.0,0.0,0.0,0.0
52059,0.0,0.0,0.0,0.0
52060,0.0,0.0,0.0,0.0
52061,0.0,0.0,0.0,0.0
52062,0.0,0.0,0.0,0.0
52063,0.0,0.0,0.0,0.0
52064,0.0,0.0,0.0,0.0
52067,0.0,0.0,0.0,0.0
52068,0.0,0.0,0.0,0.0
52069,0.0,0.0,0.0,0.0
52070,0.0,0.0,0.0,0.0
52072,0.0,0.0,0.0,0.0
52073,0.0,0.0,0.0,0.0
52074,0.0,0.0,0.0,0.0
52075,0.0,0.0,0.0,0.0
52076,0.0,0.0,0.0,0.0
52077,0.0,0.0,0.0,0.0
52078,0.0,0.0,0.0,0.0
52101,0.0,0.0,0.0,0.0
52103,0.0,0.0,0.0,0.0
52104,0.0,0.0,0.0,0.0
52105,0.0,0.0,0.0,0.0
52107,0.0,0.0,0.0,0.0
52108,0.0,0.0,0.0,0.0
52109,0.0,0.0,0.0,0.0
52110,0.0,0.0,0.0,0.0
52111,0.0,0.0,0.0,0.0
52113,0.0,0.0,0.0,0.0
52114,0.0,0.0,0.0,0.0
52116,0.0,0.0,0.0,0.0
52118,0.0,0.0,0.0,0.0
52120,0.0,0.0,0.0,0.0
52121,0.0,0.0,0.0,0.0
52122,0.0,0.0,0.0,0.0
52123,0.0,0.0,0.0,0.0
52124,0.0,0.0,0.0,0.0
52125,0.0,0.0,0.0,0.0
52126,0.0,0.0,0.0,0.0
52127,0.0,0.0,0.0,0.0
52129,0.0,0.0,0.0,0.0
52133,0.0,0.0,0.0,0.0
52134,0.0,0.0,0.0,0.0
52135,0.0,0.0,0.0,0.0
52136,0.0,0.0,0.0,0.0
52137,0.0,0.0,0.0,0.0
52138,0.0,0.0,0.0,0.0
52139,0.0,0.0,0.0,0.0
52140,0.0,0.0,0.0,0.0
52142,0.0,0.0,0.0,0.0
52143,0.0,0.0,0.0,0.0
52144,0.0,0.0,0.0,0.0
52145,0.0,0.0,0.0,0.0
52146,0.0,0.0,0.0,0.0
52148,0.0,0.0,0.0,0.0
52149,0.0,0.0,0.0,0.0
52150,0.0,0.0,0.0,0.0
52151,0.0,0.0,0.0,0.0
52152,0.0,0.0,0.0,0.0
52153,0.0,0.0,0.0,0.0
52154,0.0,0.0,0.0,0.0
52155,0.0,0.0,0.0,0.0
52156,0.0,0.0,0.0,0.0
52157,0.0,0.0,0.0,0.0
52159,0.0,0.0,0.0,0.0
52401,0.0,0.0,0.0,0.0
52402,0.0,0.0,0.0,0.0
52403,0.0,0.0,0.0,0.0
52404,0.0,0.0,0.0,0.0
52701,0.0,0.0,0.0,0.0
52702,0.0,0.0,0.0,0.0
52703,0.0,0.0,0.0,0.0
52704,0.0,0.0,0.0,0.0
52705,0.0,0.0,0.0,0.0
52706,0.0,0.0,0.0,0.0
52707,0.0,0.0,0.0,0.0
52708,0.0,0.0,0.0,0.0
52710,0.0,0.0,0.0,0.0
52712,0.0,0.0,0.0,0.0
52714,0.0,0.0,0.0,0.0
52715,0.0,0.0,0.0,0.0
52716,0.0,0.0,0.0,0.0
52717,0.0,0.0,0.0,0.0
52718,0.0,0.0,0.0,0.0
52719,0.0,0.0,0.0,0.0
52720,0.0,0.0,0.0,0.0
52721,0.0,0.0,0.0,0.0
52722,0.0,0.0,0.0,0.0
52723,0.0,0.0,0.0,0.0
52726,0.0,0.0,0.0,0.0
52727,0.0,0.0,0.0,0.0
52728,0.0,0.0,0.0,0.0
52729,0.0,0.0,0.0,0.0
52730,0.0,0.0,0.0,0.0
52731,0.0,0.0,0.0,0.0
52732,0.0,0.0,0.0,0.0
52733,0.0,0.0,0.0,0.0
52735,0.0,0.0,0.0,0.0
52736,0.0,0.0,0.0,0.0
52738,0.0,0.0,0.0,0.0
52739,0.0,0.0,0.0,0.0
52743,0.0,0.0,0.0,0.0
52748,0.0,0.0,0.0,0.0
52749,0.0,0.0,0.0,0.0
52750,0.0,0.0,0.0,0.0
52752,0.0,0.0,0.0,0.0
52753,0.0,0.0,0.0,0.0
52754,0.0,0.0,0.0,0.0
52755,0.0,0.0,0.0,0.0
52756,0.0,0.0,0.0,0.0
52760,0.0,0.0,0.0,0.0
52761,0.0,0.0,0.0,0.0
52762,0.0,0.0,0.0,0.0
52763,0.0,0.0,0.0,0.0
52764,0.0,0.0,0.0,0.0
52765,0.0,0.0,0.0,0.0
52766,0.0,0.0,0.0,0.0
52768,0.0,0.0,0.0,0.0
52769,0.0,0.0,0.0,0.0
52770,0.0,0.0,0.0,0.0
52772,0.0,0.0,0.0,0.0
52775,0.0,0.0,0.0,0.0
52777,0.0,0.0,0.0,0.0
52780,0.0,0.0,0.0,0.0
52781,0.0,0.0,0.0,0.0
52785,0.0,0.0,0.0,0.0
52787,0.0,0.0,0.0,0.0
52789,0.0,0.0,0.0,0.0
52790,0.0,0.0,0.0,0.0
52791,0.0,0.0,0.0,0.0
52792,0.0,0.0,0.0,0.0
52793,0.0,0.0,0.0,0.0
52794,0.0,0.0,0.0,0.0
52795,0.0,0.0,0.0,0.0
52796,0.0,0.0,0.0,0.0
52797,0.0,0.0,0.0,0.0
52798,0.0,0.0,0.0,0.0
52799,0.0,0.0,0.0,0.0
52800,0.0,0.0,0.0,0.0
52801,0.0,0.0,0.0,0.0
52802,0.0,0.0,0.0,0.0
52803,0.0,0.0,0.0,0.0
52804,0.0,0.0,0.0,0.0
52805,0.0,0.0,0.0,0.0
52806,0.0,0.0,0.0,0.0
52807,0.0,0.0,0.0,0.0
52808,0.0,0.0,0.0,0.0
52810,0.0,0.0,0.0,0.0
52811,0.0,0.0,0.0,0.0
52813,0.0,0.0,0.0,0.0
52814,0.0,0.0,0.0,0.0
52815,0.0,0.0,0.0,0.0
52816,0.0,0.0,0.0,0.0
52817,0.0,0.0,0.0,0.0
52818,0.0,0.0,0.0,0.0
52819,0.0,0.0,0.0,0.0
52820,0.0,0.0,0.0,0.0
52821,0.0,0.0,0.0,0.0
52822,0.0,0.0,0.0,0.0
52824,0.0,0.0,0.0,0.0
52826,0.0,0.0,0.0,0.0
52827,0.0,0.0,0.0,0.0
52828,0.0,0.0,0.0,0.0
52829,0.0,0.0,0.0,0.0
52830,0.0,0.0,0.0,0.0
52831,0.0,0.0,0.0,0.0
52832,0.0,0.0,0.0,0.0
52833,0.0,0.0,0.0,0.0
52834,0.0,0.0,0.0,0.0
52835,0.0,0.0,0.0,0.0
52836,0.0,0.0,0.0,0.0
52838,0.0,0.0,0.0,0.0
52839,0.0,0.0,0.0,0.0
52840,0.0,0.0,0.0,0.0
52841,0.0,0.0,0.0,0.0
52842,0.0,0.0,0.0,0.0
52843,0.0,0.0,0.0,0.0
52844,0.0,0.0,0.0,0.0
52846,0.0,0.0,0.0,0.0
52847,0.0,0.0,0.0,0.0
52848,0.0,0.0,0.0,0.0
52849,0.0,0.0,0.0,0.0
52850,0.0,0.0,0.0,0.0
52851,0.0,0.0,0.0,0.0
52852,0.0,0.0,0.0,0.0
52853,0.0,0.0,0.0,0.0
52854,0.0,0.0,0.0,0.0
52855,0.0,0.0,0.0,0.0
52856,0.0,0.0,0.0,0.0
52857,0.0,0.0,0.0,0.0
52858,0.0,0.0,0.0,0.0
52859,0.0,0.0,0.0,0.0
52861,0.0,0.0,0.0,0.0
52862,0.0,0.0,0.0,0.0
52863,0.0,0.0,0.0,0.0
52864,0.0,0.0,0.0,0.0
52866,0.0,0.0,0.0,0.0
52867,0.0,0.0,0.0,0.0
52868,0.0,0.0,0.0,0.0
52869,0.0,0.0,0.0,0.0
52870,0.0,0.0,0.0,0.0
52871,0.0,0.0,0.0,0.0
52872,0.0,0.0,0.0,0.0
52901,0.0,0.0,0.0,0.0
52902,0.0,0.0,0.0,0.0
52903,0.0,0.0,0.0,0.0
52904,0.0,0.0,0.0,0.0
52905,0.0,0.0,0.0,0.0
52906,0.0,0.0,0.0,0.0
52907,0.0,0.0,0.0,0.0
52908,0.0,0.0,0.0,0.0
52909,0.0,0.0,0.0,0.0
52910,0.0,0.0,0.0,0.0
52911,0.0,0.0,0.0,0.0
52912,0.0,0.0,0.0,0.0
52913,0.0,0.0,0.0,0.0
52914,0.0,0.0,0.0,0.0
52915,0.0,0.0,0.0,0.0
52916,0.0,0.0,0.0,0.0
52917,0.0,0.0,0.0,0.0
52918,0.0,0.0,0.0,0.0
52919,0.0,0.0,0.0,0.0
52921,0.0,0.0,0.0,0.0
52923,0.0,0.0,0.0,0.0
52924,0.0,0.0,0.0,0.0
52925,0.0,0.0,0.0,0.0
52926,0.0,0.0,0.0,0.0
52927,0.0,0.0,0.0,0.0
52928,0.0,0.0,0.0,0.0
52930,0.0,0.0,0.0,0.0
52931,0.0,0.0,0.0,0.0
52932,0.0,0.0,0.0,0.0
52933,0.0,0.0,0.0,0.0
52934,0.0,0.0,0.0,0.0
52937,0.0,0.0,0.0,0.0
52938,0.0,0.0,0.0,0.0
52939,0.0,0.0,0.0,0.0
52940,0.0,0.0,0.0,0.0
52941,0.0,0.0,0.0,0.0
52942,0.0,0.0,0.0,0.0
52943,0.0,0.0,0.0,0.0
52944,0.0,0.0,0.0,0.0
52945,0.0,0.0,0.0,0.0
52946,0.0,0.0,0.0,0.0
52947,0.0,0.0,0.0,0.0
52999,0.0,0.0,0.0,0.0
55001,0.0,0.0,0.0,0.0
55002,0.0,0.0,0.0,0.0
55003,0.0,0.0,0.0,0.0
55004,0.0,0.0,0.0,0.0
55006,0.0,0.0,0.0,0.0
55007,0.0,0.0,0.0,0.0
55009,0.0,0.0,0.0,0.0
55011,0.0,0.0,0.0,0.0
55012,0.0,0.0,0.0,0.0
55014,0.0,0.0,0.0,0.0
55015,0.0,0.0,0.0,0.0
55016,0.0,0.0,0.0,0.0
55017,0.0,0.0,0.0,0.0
55019,0.0,0.0,0.0,0.0
55020,0.0,0.0,0.0,0.0
55021,0.0,0.0,0.0,0.0
55022,0.0,0.0,0.0,0.0
55023,0.0,0.0,0.0,0.0
55025,0.0,0.0,0.0,0.0
55026,0.0,0.0,0.0,0.0
55030,0.0,0.0,0.0,0.0
55031,0.0,0.0,0.0,0.0
55032,0.0,0.0,0.0,0.0
55033,0.0,0.0,0.0,0.0
55034,0.0,0.0,0.0,0.0
55035,0.0,0.0,0.0,0.0
55036,0.0,0.0,0.0,0.0
55037,0.0,0.0,0.0,0.0
55039,0.0,0.0,0.0,0.0
55040,0.0,0.0,0.0,0.0
55041,0.0,0.0,0.0,0.0
55042,0.0,0.0,0.0,0.0
55043,0.0,0.0,0.0,0.0
55044,0.0,0.0,0.0,0.0
55046,0.0,0.0,0.0,0.0
55047,0.0,0.0,0.0,0.0
55051,0.0,0.0,0.0,0.0
55052,0.0,0.0,0.0,0.0
55053,0.0,0.0,0.0,0.0
55054,0.0,0.0,0.0,0.0
