codigo_onibus,distancia_percorrida,segundos_deslocamento,tecnologia,fase_conama,fator_consumo_l,fator_consumo_kg,consumo_l,consumo_kg,emissao_co2,emissao_mp,emissao_nox
68350,91486.02348186518,26452.0,Miniônibus,P8,0.35,0.294,32.02010821865281,26.89689090366836,85.52570905202164,0.0006993191634953773,0.029909342684879214
68354,88418.90384291315,86233.0,Articulado (23m),P5,0.85,0.714,75.15606826647618,63.13109734383999,200.74185833975787,2.4494865769409917,1.3246166844684506
68356,66196.24562432479,28277.0,Básico,P5,0.53,0.445,35.08401018089214,29.457329302824533,93.70939119316292,1.142944376949592,0.6180736834318644
68357,215236.8404288471,86204.0,Padron,P7,0.63,0.529,135.59920947017366,113.86028858686012,362.1854884948338,0.06262315872277308,7.486313974586054
68358,39538.83065386208,86189.0,Midiônibus,P8,0.47,0.395,18.58325040731518,15.617838108275524,49.63586183793884,0.0004060637908151636,0.017367035976402382
68359,183785.4297276598,86222.0,Padron,P5,0.63,0.529,115.78482072842567,97.22249232593204,309.26125616562496,3.7722327022461632,2.039922333982706
68360,204722.6793630496,86198.0,Midiônibus,P5,0.47,0.395,96.21965930063331,80.86545834840459,257.00270999199154,3.137579783918098,1.696719047066225
68361,337857.20210222004,60469.0,Biarticulado,P5,0.9,0.756,304.071481891998,255.42004478927834,812.1749281335267,9.910297737824,5.359223379768638
68362,56406.54203905659,16153.0,Articulado (18m),P7,0.8,0.672,45.12523363124527,37.90519625024603,120.52949902905611,0.020847857937635317,2.4922666534536764
68363,190982.55134558285,86246.0,Miniônibus,P8,0.35,0.294,66.84389297095399,56.14887009560135,178.54003812541808,0.0014598706224856351,0.0624375435463087
68364,81207.24908459112,85014.0,Básico,P7,0.53,0.445,43.0398420148333,36.137225842643055,114.95941802161973,0.019875474213453682,2.376022599153781
68384,142024.38250274683,48669.0,Miniônibus,P8,0.35,0.294,49.708533875961386,41.75516845580756,132.77149398269285,0.0010856343798509966,0.04643174732285801
68385,71967.37366955938,21486.0,Miniônibus,P5,0.35,0.294,25.18858078434578,21.158407858850456,67.27869927498757,0.8209462249233977,0.4439457136944003
68387,98524.89024098427,45891.0,Básico,P7,0.53,0.445,52.21819182772167,43.843576157238004,139.47479037184456,0.024113966886480903,2.882715132338399
68394,343253.81680026825,52279.0,Midiônibus,P8,0.47,0.395,161.32929389612605,135.58525763610595,430.91054399655263,0.0035252166985387545,0.1507708064913498
68396,185107.92530256108,86191.0,Miniônibus,P8,0.35,0.294,64.78777385589638,54.42173003895296,173.04814396909921,0.0014149649810127768,0.060516963803315685
68397,168101.6138672418,86219.0,Articulado (23m),P5,0.85,0.714,142.88637178715553,120.02455230121065,381.64949904349237,4.656952629286973,2.518355156384002
68403,145560.91077061658,31979.0,Básico,P5,0.53,0.445,77.14728270842679,64.77460529292438,206.06039211420793,2.513254685365466,1.3591007682561393
68404,203202.38271887478,58812.0,Padron,P5,0.63,0.529,128.01750111289113,107.49406045828476,341.9347454725322,4.170769545781449,2.255440376535731
68405,0.0,10731.0,Miniônibus,P5,0.35,0.294,0.0,0.0,0.0,0.0,0.0
68409,219289.13032380503,57346.0,Biarticulado,P8,0.9,0.756,197.36021729142453,165.78258252479662,527.1491403853948,0.0043103471456447115,0.18435023176757384
68411,166308.92595066392,60432.0,Articulado (18m),P5,0.8,0.672,133.04714076053116,111.75959823884617,355.36891297137873,4.336272411667231,2.3449398902474705
68412,193654.71119977877,86213.0,Miniônibus,P7,0.35,0.294,67.77914891992256,56.93448509273496,181.03810676511316,0.03131396680100423,3.7434423948473237
68414,88608.88012921772,86191.0,Articulado (18m),P5,0.8,0.672,70.88710410337418,59.54516744683431,189.33945506011244,2.3103524969371714,1.2493767033694776
68415,147792.21877586728,86200.0,Articulado (18m),P7,0.8,0.672,118.23377502069383,99.3163710173828,315.8024130802732,0.05462400405956055,6.5300513943929195
68418,165043.85178357834,71284.0,Articulado (23m),P7,0.85,0.714,140.28727401604158,117.84131017347492,374.70730889684705,0.06481272059541121,7.748066143905977
68419,155808.43785736128,80214.0,Básico,P5,0.53,0.445,82.57847206440148,69.33475484652577,220.56709888401633,2.6901884880452,1.4547818261898038
68420,17574.022990917347,83224.0,Articulado (18m),P7,0.8,0.672,14.059218392733877,11.809743449896457,37.552172326992185,0.006495358897443052,0.7764906318306921
68422,199495.73566370152,60454.0,Padron,P7,0.63,0.529,125.68231346813195,105.5332441660981,335.69745927338045,0.058043284291353955,6.93881080392095
68425,204153.03232854875,55573.0,Padron,P8,0.63,0.529,128.61641036698572,107.9969541018023,343.53443209021884,0.0028079208066468598,0.12009261296120415
68426,10860.405799481252,3582.0,Básico,P5,0.53,0.445,5.756015073725064,4.8328805807691575,15.374316261919645,0.1875157665338433,0.10140350034569846
68429,0.0,86188.0,Midiônibus,P8,0.47,0.395,0.0,0.0,0.0,0.0,0.0
68431,6742.52720457473,117.0,Midiônibus,P5,0.47,0.395,3.1689877861501228,2.6632982458070185,8.464366376806977,0.10333597193731232,0.05588132379352286
68435,47451.90202418982,12275.0,Midiônibus,P5,0.47,0.395,22.302393951369215,18.74350129955498,59.56969424410717,0.7272478504227332,0.3932761442672626
68445,155550.52973154304,51944.0,Midiônibus,P5,0.47,0.395,73.10874897382523,61.442459243959505,195.27346850908717,2.383967418665629,1.2891856798567585
68456,129201.64880633964,51691.0,Biarticulado,P7,0.9,0.756,116.28148392570569,97.67644649759278,310.58784356555987,0.05372204557367603,6.422226357216726
68462,162952.33455779357,54427.0,Biarticulado,P5,0.9,0.756,146.65710110201422,123.19196492569193,391.72111704348,4.7798482391168475,2.584813808070868
68463,147435.40670302892,49057.0,Midiônibus,P7,0.47,0.395,69.29464115042359,58.23698564769642,185.08598651278137,0.03203034210623303,3.8290818063360397
68466,123766.58879470846,29528.0,Biarticulado,P8,0.9,0.756,111.38992991523762,93.56754112879959,297.52250280359965,0.002432756069348789,0.10404710573522513
68470,46229.1220873117,13475.0,Básico,P7,0.53,0.445,24.5014347062752,20.57195932885371,65.44333210046106,0.01131457763086954,1.3526063258721315
68485,75580.68926118083,21047.0,Padron,P7,0.63,0.529,47.61583423454392,39.982184619164656,127.18189324046679,0.02199020154054056,2.6288286387100763
68488,179669.68824694664,80989.0,Miniônibus,P5,0.35,0.294,62.88439088643132,52.822888344602305,167.96420805765806,2.0495280677705696,1.1083298432464457
68495,174616.76195239864,49513.0,Biarticulado,P8,0.9,0.756,157.1550857571588,132.01027203601336,419.7612340573711,0.003432267072936347,0.14679542250404684
68497,153565.77216786495,54205.0,Articulado (23m),P5,0.85,0.714,130.53090634268523,109.64596132785557,348.6480508413122,4.2542632995207965,2.300591560581066
68498,0.0,86246.0,Padron,P7,0.63,0.529,0.0,0.0,0.0,0.0,0.0
68500,0.0,42563.0,Miniônibus,P7,0.35,0.294,0.0,0.0,0.0,0.0,0.0
68501,55500.41419240219,20020.0,Midiônibus,P7,0.47,0.395,26.08519467042903,21.922663605998867,69.67355496471593,0.012057464983299378,1.4414151320944255
68518,161478.03538940373,57112.0,Articulado (23m),P7,0.85,0.714,137.25633008099317,115.29531726803425,366.61165764633273,0.06341242449741884,7.580667110373253
68519,144739.8833511552,53844.0,Básico,P7,0.53,0.445,76.71213817611226,64.40924809126408,204.89812106839582,0.035425086450195244,4.234908062000613
68520,153760.18003081792,53243.0,Articulado (23m),P7,0.85,0.714,130.69615302619525,109.784768542004,349.0894247329675,0.060381622698102204,7.218348531636764
68523,166245.39147153008,59401.0,Articulado (18m),P8,0.8,0.672,132.99631317722407,111.71690306886822,355.23315249636545,0.0029046394797905737,0.12422919621258145
68528,68278.56790558281,51193.0,Articulado (23m),P5,0.85,0.714,58.03678271974538,48.75089748458612,155.01624664443992,1.8915348224019415,1.022891331021586
68531,112503.63748833408,31446.0,Articulado (23m),P7,0.85,0.714,95.62809186508396,80.32759716667053,255.42263337163925,0.04418017844166879,5.281539513708587
68534,9691.733349903836,2167.0,Básico,P7,0.53,0.445,5.136618675449034,4.312821340707208,13.719908482124369,0.0023720517373889646,0.28356800315149894
68536,141619.68504630012,46330.0,Articulado (18m),P7,0.8,0.672,113.29574803704008,95.16842835111368,302.612943006934,0.05234263559311252,6.257324164085724
68540,279454.92358224484,55697.0,Padron,P8,0.63,0.529,176.05660185681424,147.83165457500752,470.2471835595508,0.003843623018950195,0.16438879988740834
68548,221843.46829876694,86224.0,Básico,P5,0.53,0.445,117.57703819834649,98.72034339295129,314.0482690277834,3.8303493236465105,2.0713502450709043
68551,162635.23363878948,46231.0,Miniônibus,P7,0.35,0.294,56.92233177357632,47.81475868980411,152.03954816722234,0.026298117279392262,3.1438203838546204
68554,434.69354332870887,86192.0,Básico,P7,0.53,0.445,0.23038757796421572,0.19343862678127544,0.6153652207424202,0.0001063912447297015,0.012718589710868861
68556,178951.10831703877,60248.0,Midiônibus,P5,0.47,0.395,84.10702090900821,70.68568778523031,224.64985284796091,2.742604686066936,1.4831271011097025
68561,131410.05370436137,60419.0,Biarticulado,P7,0.9,0.756,118.26904833392523,99.34600060049719,315.89662809991427,0.05464030033027346,6.53199953948269
68592,182910.29042872268,56378.0,Biarticulado,P5,0.9,0.756,164.61926138585042,138.28017956411435,439.69804716160644,5.365270967087637,2.9013947276142473
68593,6669.754865949729,1817.0,Padron,P8,0.63,0.529,4.201945565548329,3.528300324087407,11.223396605579588,9.173580842627257e-05,0.0039234699603851965
68608,0.0,2870.0,Midiônibus,P7,0.47,0.395,0.0,0.0,0.0,0.0,0.0
68609,186661.75827738224,86194.0,Padron,P8,0.63,0.529,117.59690771475081,98.7440701287352,314.1013405060994,0.0025673458233471153,0.10980340598315354
68627,190640.29989977603,57897.0,Articulado (23m),P7,0.85,0.714,162.04425491480964,136.1171741284401,432.82020487745655,0.07486444577064205,8.949704198944938
68630,264480.29853434744,78246.0,Articulado (18m),P7,0.8,0.672,211.58423882747798,177.73076061508152,565.1415019081936,0.09775191833829484,11.68579751044161
68672,140682.33258465087,61686.0,Padron,P8,0.63,0.529,88.62986952833006,74.42095393728032,236.73038151016956,0.001934944802369288,0.08275610077825571
68692,26437.135836937538,78153.0,Biarticulado,P8,0.9,0.756,23.793422253243783,19.986474692724777,63.55223083841414,0.0005196483420108442,0.02222495985830995
68706,56598.90397217769,81461.0,Articulado (23m),P7,0.85,0.714,48.10906837635104,40.411617436134875,128.49932163323362,0.022226389589874183,2.657063846425868
68712,240753.46533515453,55839.0,Miniônibus,P7,0.35,0.294,84.26371286730408,70.78151880853542,225.0683770685692,0.038929835344694484,4.653884861661204
68749,69371.97888265694,23505.0,Articulado (18m),P7,0.8,0.672,55.49758310612556,46.61796980914547,148.23404447646135,0.02563988339503001,3.065131514951315
68754,115113.23627200566,76083.0,Midiônibus,P8,0.47,0.395,54.10322104784265,45.46972832744223,144.50970341878772,0.001182212936513498,0.05056233790011576
68766,308118.3083144393,60355.0,Midiônibus,P7,0.47,0.395,144.81560490778648,121.70673178420354,386.80248070869766,0.06693870248131195,8.002217614811384
68777,12352.292678951066,2035.0,Articulado (18m),P7,0.8,0.672,9.881834143160853,8.300740680255117,26.39437899638264,0.004565407374140315,0.545773699726774
68780,283215.8889339216,82488.0,Miniônibus,P5,0.35,0.294,99.12556112687254,83.26547134657294,264.76437376987656,3.23070028824703,1.7470761197937934
68784,127481.23085296157,43175.0,Miniônibus,P7,0.35,0.294,44.61843079853655,37.4794818707707,119.17582866289112,0.020613715028923885,2.4642759330031736
68808,0.0,7460.0,Padron,P7,0.63,0.529,0.0,0.0,0.0,0.0,0.0
68827,191704.89366454651,86206.0,Articulado (18m),P5,0.8,0.672,153.36391493163723,128.82568854257528,409.635016782403,4.998436715451921,2.7030205970003145
68843,122836.74764845938,39856.0,Biarticulado,P8,0.9,0.756,110.55307288361344,92.86458122223529,295.2872576721315,0.0024144791117781173,0.10326541431912563
68845,19622.733013415647,11149.0,Biarticulado,P7,0.9,0.756,17.660459712074083,14.83478615814223,47.17108789094987,0.008159132386978227,0.9753871898978517
68850,177499.9625340939,60246.0,Padron,P7,0.63,0.529,111.82497639647916,93.89748018053568,298.6845119549958,0.051643614099294625,6.173759321870222
68855,139067.88082646078,53371.0,Articulado (18m),P8,0.8,0.672,111.25430466116865,93.45361591538166,297.1602477499814,0.002429794013799923,0.1039204208979044
68859,74079.43856299446,23016.0,Articulado (18m),P8,0.8,0.672,59.26355085039557,49.781382714332274,158.29294432140654,0.0012943159505726391,0.055356897578337484
68868,96037.74852634298,60441.0,Biarticulado,P8,0.9,0.756,86.43397367370868,72.60453788591529,230.86514368247586,0.0018877179850337975,0.0807362461291378
68869,150240.9526984972,53966.0,Básico,P5,0.53,0.445,79.6277049302035,66.85722395083124,212.68559986857355,2.594060289292252,1.402798272936341
68871,289396.479608903,57885.0,Articulado (18m),P7,0.8,0.672,231.5171836871224,194.47443429718282,618.3823976283039,0.10696093886345057,12.78669405503977
68876,234682.51710152542,84834.0,Básico,P8,0.53,0.445,124.38173406380847,104.43372011017881,332.2236116844324,0.0027152767228646488,0.11613029676251883
68879,0.0,86217.0,Padron,P5,0.63,0.529,0.0,0.0,0.0,0.0,0.0
68880,217765.03826196352,80345.0,Midiônibus,P7,0.47,0.395,102.34956798312285,86.01719011347559,273.37569608292114,0.047309454562411576,5.65563024996102
68890,96986.48190870084,27241.0,Miniônibus,P7,0.35,0.294,33.945268668045294,28.514025681158046,90.66781261234897,0.015682714124636926,1.8747971885361416
68894,82187.49568478287,22283.0,Articulado (18m),P7,0.8,0.672,65.7499965478263,55.229997100174096,175.61824077924405,0.030376498405095754,3.631372309336447
71126,187493.0395525703,54049.0,Midiônibus,P8,0.47,0.395,88.12172858970803,74.05975062326526,235.37313706311014,0.0019255535162048965,0.08235444269307096
71127,245964.11124767573,51169.0,Miniônibus,P5,0.35,0.294,86.0874389366865,72.31344870681666,229.93954939988961,2.8057618098244865,1.5172807807664273
71128,232318.389815606,53490.0,Biarticulado,P5,0.9,0.756,209.0865508340454,175.63270270059814,558.4701772777353,6.814548864783208,3.68512536806395
71129,0.0,0.0,Midiônibus,P5,0.47,0.395,0.0,0.0,0.0,0.0,0.0
71131,170366.78370731306,60138.0,Biarticulado,P5,0.9,0.756,153.33010533658177,128.79728848272867,409.54471135400985,4.997334793129872,2.7024247069446132
71132,9822.58778463264,1490.0,Básico,P8,0.53,0.445,5.2059715258553,4.371051564161525,13.905149945559504,0.00011364734066819964,0.004860609339347615
71135,304461.5594362485,83782.0,Miniônibus,P8,0.35,0.294,106.56154580268696,89.51169847425705,284.6258888389769,0.002327304160330683,0.09953700870337383
71160,4165.087333577139,1017.0,Articulado (18m),P5,0.8,0.672,3.3320698668617115,2.7989386881638376,8.89995861438763,0.1085988211007569,0.05872733155505364
71161,177775.21449992617,52241.0,Articulado (18m),P7,0.8,0.672,142.22017159994093,119.46494414395039,379.8700783434422,0.06570571927917272,7.854820077464739
71165,283346.234687558,72381.0,Miniônibus,P7,0.35,0.294,99.1711821406453,83.30379299814206,264.8862274976636,0.045817086148978135,5.477224389627841
71166,259979.49366979185,57463.0,Articulado (18m),P8,0.8,0.672,207.98359493583348,174.70621974610015,555.5241820736112,0.004542361713398603,0.19427331635766334
71167,260367.39358491122,60321.0,Midiônibus,P8,0.47,0.395,122.37267498490826,102.84512046603993,326.85741488468994,0.002673973132117038,0.1143637739582364
71168,279899.8670758293,56316.0,Articulado (23m),P7,0.85,0.714,237.9148870144549,199.84850509214212,635.470663215609,0.10991667780067817,13.140039209808345
71170,319545.53543254477,77808.0,Biarticulado,P5,0.9,0.756,287.59098188929033,241.57642478700387,768.1555126262945,9.373165281735751,5.068756544880915
71171,262409.62316705985,60428.0,Midiônibus,P8,0.47,0.395,123.33252288851813,103.65180115098865,329.4211686352319,0.0026949468299257047,0.11526080287989937
71172,239489.81226410484,86219.0,Articulado (23m),P5,0.85,0.714,203.5663404244891,170.99572595657085,543.7256952738104,6.63463416711495,3.5878323220207697
71173,302735.8275991984,53842.0,Articulado (18m),P7,0.8,0.672,242.18866207935872,203.43847614666132,646.8859164139672,0.11189116188066373,13.376079806642982
71174,308486.8659293501,57639.0,Miniônibus,P8,0.35,0.294,107.97040307527251,90.69513858322891,288.3889466140529,0.0023580736031639515,0.10085299410455054
71175,32064.96399926622,5662.0,Biarticulado,P8,0.9,0.756,28.858467599339598,24.24111278344526,77.08096695783605,0.0006302689323695767,0.026956117415191126
71177,341060.1825994648,86231.0,Miniônibus,P5,0.35,0.294,119.37106390981266,100.27169368424263,318.8401117031096,3.8905417149486143,2.103900676882779
71179,221455.48877439435,59878.0,Articulado (18m),P8,0.8,0.672,177.1643910195155,148.818088456393,473.2060884131259,0.003869270299866218,0.165485714363509
71181,252310.1754349515,60345.0,Padron,P7,0.63,0.529,158.95541052401944,133.47208280508934,424.5699015096559,0.07340964554279915,8.775789444434624
71190,254279.45050044818,52378.0,Biarticulado,P8,0.9,0.756,228.85150545040335,192.2352645783388,611.2623710580273,0.004998116879036809,0.21376561421111276
71191,224039.93587020106,56662.0,Padron,P5,0.63,0.529,141.14515959822668,118.51712607533638,376.99872128686343,4.5984644917230515,2.486726339312708
71194,69495.69756576288,3632.0,Básico,P5,0.53,0.445,36.83271970985433,30.925585416764484,98.38019434502091,1.199912714170462,0.6488806332145525
71230,278964.1559352485,60454.0,Padron,P7,0.63,0.529,175.74741823920652,147.57203848974646,469.4213541169206,0.08116462116936056,9.70286153070083
71232,177896.78226436378,36243.0,Miniônibus,P5,0.35,0.294,62.26387379252731,52.30165398572294,166.30680689984044,2.0293041746460503,1.097393303928439
71233,11825.414921314805,3314.0,Articulado (23m),P7,0.85,0.714,10.051602683117583,8.44334625381877,26.84783076660706,0.004643840439600324,0.5551500161885842
71235,260721.2455950081,59970.0,Miniônibus,P7,0.35,0.294,91.25243595825283,76.65204620493238,243.7352564444933,0.04215862541271281,5.039872037974304
71237,705230.8044574872,60427.0,Básico,P7,0.53,0.445,373.7723263624683,313.82770798358183,998.3458837141527,0.17260523939097003,20.634171799920505
71239,207892.8759814451,60430.0,Básico,P8,0.53,0.445,110.18322427016592,92.51232981174307,294.29939202561314,0.0024053205751053196,0.10287371075065829
71243,309145.32901095244,60415.0,Biarticulado,P8,0.9,0.756,278.2307961098572,233.71386873228002,743.1544564094285,0.00607656058703928,0.25988982203029537
71246,47033.44589995073,6543.0,Articulado (23m),P5,0.85,0.714,39.978429014958124,33.581880372564825,106.78238389895314,1.3029769584555153,0.7046150139771552
71247,220429.19833972817,41886.0,Miniônibus,P7,0.35,0.294,77.15021941890485,64.80618431188007,206.06823606789484,0.035643401371534045,4.261006618506115
71249,328237.9817296198,60440.0,Articulado (18m),P7,0.8,0.672,262.59038538369583,220.5759237223045,701.3789193598515,0.12131675804726749,14.502866984741521
71251,317389.4379357901,85598.0,Articulado (23m),P7,0.85,0.714,269.7810222454216,226.61605868615413,720.585110417521,0.12463883227738479,14.900005858614636
71252,286166.53369471146,85922.0,Miniônibus,P8,0.35,0.294,100.158286793149,84.13296090624516,267.522784024501,0.002187456983562374,0.0935558525277446
71253,265490.3707454471,60332.0,Miniônibus,P7,0.35,0.294,92.9216297609065,78.05416899916145,248.19367309138124,0.042929792949538796,5.132061611694866
71254,318969.47428831714,59536.0,Básico,P8,0.53,0.445,169.0538213728081,141.94141605830114,451.5427568867704,0.0036904768175158296,0.15783885465683087
71255,54111.691696230926,3852.0,Articulado (23m),P5,0.85,0.714,45.99493794179629,38.63574787110888,122.85247924253788,1.4990670173990248,0.8106552618316066
71259,293099.71043909976,82577.0,Articulado (18m),P5,0.8,0.672,234.4797683512798,196.96300541507503,626.2954612662683,7.642164610104912,4.1326777796191045
71260,272199.07340174465,60441.0,Articulado (18m),P8,0.8,0.672,217.75925872139575,182.91777732597242,581.634980044848,0.004755862210475283,0.20340456838648133
71261,295498.0863132173,86218.0,Midiônibus,P5,0.47,0.395,138.88410056721213,116.72174409372084,370.95943261502356,4.528803670836369,2.4490556345744507
71264,42533.052527760694,3255.0,Miniônibus,P5,0.35,0.294,14.886568384716242,12.504717443161644,39.76202415557708,0.4851830367946718,0.26237398139241763
71266,247494.17809599044,55237.0,Padron,P7,0.63,0.529,155.92133220047398,130.92442021277895,416.46587830746597,0.07200843111702843,8.608280628990217
71267,321268.689907122,85790.0,Padron,P8,0.63,0.529,202.39927464148687,169.95113696086756,540.6084625674114,0.004418729560982556,0.18898566430048472
71270,443437.10003895377,53534.0,Básico,P8,0.53,0.445,235.0216630206455,197.32950951733443,627.7428619281441,0.005130567247450694,0.21943041458327586
71271,226985.94555864573,62794.0,Biarticulado,P5,0.9,0.756,204.28735100278118,171.60137484233618,545.6515145284285,6.658133343882644,3.600540046941898
71272,344875.1569337091,60368.0,Padron,P8,0.63,0.529,217.27134886823674,182.43895801793212,580.3317728270603,0.004743412908466235,0.2028721213159405
71274,395932.468152113,86204.0,Articulado (23m),P8,0.85,0.714,336.54259792929605,282.69578226060867,898.9052790691497,0.007350090338775825,0.3143577098737968
71280,332539.9064418596,81738.0,Articulado (23m),P8,0.85,0.714,282.65892047558066,237.43349319948774,754.9819765902758,0.006173270823186681,0.26402604443783034
71282,216019.85548690075,60344.0,Padron,P5,0.63,0.529,136.09250895674748,114.27450355257051,363.5030914234725,4.433850737839736,2.3977076335400347
71283,373859.83699848846,70878.0,Biarticulado,P7,0.9,0.756,336.4738532986396,282.63803677085724,898.7216621606663,0.1554509202239715,18.583450917683866
71284,337737.18990002683,86042.0,Miniônibus,P7,0.35,0.294,118.20801646500938,99.29473383060788,315.73361197804,0.054612103606834335,6.528628749362468
71285,336252.6682801741,60135.0,Miniônibus,P5,0.35,0.294,117.68843389806092,98.85828447437117,314.3458069417207,3.835701437605602,2.074244524841256
71287,195992.88278267154,39037.0,Articulado (18m),P8,0.8,0.672,156.79430622613722,131.70721722995526,418.7975919300125,0.0034243876479788365,0.14645842555971025
71293,180865.46476280745,29323.0,Padron,P7,0.63,0.529,113.94524280056869,95.67783085952514,304.34774352031894,0.052622806972738835,6.290817379013778
71294,294004.4009691025,60393.0,Miniônibus,P8,0.35,0.294,102.90154033918587,86.43729388491613,274.85001424596544,0.0022473696410078192,0.09611827080002673
71295,263518.08253783453,60335.0,Biarticulado,P8,0.9,0.756,237.16627428405107,199.2196703986029,633.4711186127004,0.005179711430363674,0.2215322734832464
71297,239448.32426235915,50436.0,Articulado (18m),P5,0.8,0.672,191.55865940988733,160.90927390430534,511.65317928380904,6.243279827487047,3.3761983850601345
71298,172740.40841161975,67079.0,Biarticulado,P8,0.9,0.756,155.46636757045778,130.59174875918453,415.2506677806927,0.0033953854677387977,0.1452180246202132
71299,45002.8863182035,12340.0,Padron,P7,0.63,0.529,28.351818380468206,23.806526862329655,75.72770689423058,0.01309358977428131,1.5652791411981748
71302,250255.88920901113,60393.0,Articulado (23m),P8,0.85,0.714,212.71750582765947,178.68270489523394,568.1684580656784,0.004645750327276082,0.19869516784350014
71306,286039.8787696236,60453.0,Midiônibus,P7,0.47,0.395,134.43874302172307,112.98575211400131,359.08588261102227,0.06214216366270073,7.428813201495587
71307,49347.527295151136,7766.0,Padron,P8,0.63,0.529,31.08894219594522,26.104841939134953,83.03856460536967,0.0006787258904175087,0.029028584236318065
71308,197017.39715952068,60283.0,Miniônibus,P5,0.35,0.294,68.95608900583223,57.923114764899076,184.18171373457787,2.247416852878084,1.2153427939971124
71366,112812.65673239184,35485.0,Miniônibus,P5,0.35,0.294,39.484429856337144,33.1669210793232,105.46291214627651,1.2868765378777403,0.6959083380863594
71371,197942.46222371954,60338.0,Padron,P8,0.63,0.529,124.7037512009433,104.71156251634764,333.08371945771955,0.0027225006254250387,0.11643925751817857
71373,151115.6338577235,40458.0,Biarticulado,P7,0.9,0.756,136.00407047195117,114.24341919643898,363.26687223058155,0.06283388055804144,7.511504812165863
71375,48240.398754633316,4576.0,Miniônibus,P7,0.35,0.294,16.88413956412166,14.182677233862195,45.09753677576895,0.007800472478624208,0.9325110281264394
71376,123038.71860510025,31856.0,Midiônibus,P7,0.47,0.395,57.82819774439711,48.6002938490146,154.45911617528466,0.026730161616958032,3.19546932057271
71380,55217.89176723297,6726.0,Biarticulado,P7,0.9,0.756,49.696102590509675,41.744726176028124,132.73829001925134,0.02295959939681547,2.744715746073849
71383,35148.75458192746,5068.0,Básico,P7,0.53,0.445,18.628839928421556,15.641195788957722,49.757631448813974,0.008602657683926748,1.0284086231239702
71391,20759.948543419894,4205.0,Básico,P7,0.53,0.445,11.002772728012545,9.238177101821854,29.388405956521506,0.0050809974060020205,0.6074101444447869
71393,308973.92009886925,60462.0,Padron,P8,0.63,0.529,194.65356966228762,163.44720373230186,519.9196845679702,0.004249627297039848,0.18175329055031966
71394,390894.51040073624,60434.0,Miniônibus,P7,0.35,0.294,136.8130786402577,114.92298605781644,365.42773304812823,0.06320764233179905,7.556186333301431
71395,349486.34144713567,58844.0,Biarticulado,P8,0.9,0.756,314.5377073024221,264.2116741340346,840.1302162047695,0.0068695035274848985,0.29380338163704645
71399,206434.84504539054,57814.0,Padron,P5,0.63,0.529,130.05395237859605,109.2040330290116,347.37410680323,4.23711648152565,2.2913190210147216
71421,105245.71056476078,19261.0,Padron,P7,0.63,0.529,66.30479765579929,55.674980888758455,177.1001145386399,0.03062123948881715,3.6606299934358684
71424,352054.6095631347,60344.0,Miniônibus,P7,0.35,0.294,123.21911334709714,103.50405521156159,329.1182517500964,0.056927230366358876,6.805391630160175
71426,426343.3391080837,60302.0,Biarticulado,P5,0.9,0.756,383.7090051972753,322.3155643657113,1024.8867528819223,12.505843897389598,6.762825171521355
71429,95480.19419346555,5961.0,Midiônibus,P8,0.47,0.395,44.875691270928804,37.71467670641889,119.86297138465083,0.0009805815943668911,0.04193872049753781
71535,133454.23344320097,29997.0,Biarticulado,P7,0.9,0.756,120.10881009888087,100.89140048305993,320.8106317741108,0.05549027026568296,6.63360958176119
71536,189838.26598416726,54054.0,Básico,P5,0.53,0.445,100.61428097160865,84.47802836295443,268.7407444751667,3.277747500482632,1.7725179911115099
71541,191928.7704987523,56093.0,Miniônibus,P5,0.35,0.294,67.1750696745633,56.427058526633175,179.42461110075857,2.1893698708333673,1.1839525420058172
71543,250014.30965731703,53690.0,Básico,P7,0.53,0.445,132.50758411837802,111.25636779750607,353.92775718018765,0.061191002288628345,7.315106182686025
71545,395202.09027398314,60388.0,Básico,P8,0.53,0.445,209.45710784521106,175.86493017192248,559.4599350545587,0.004572488184469984,0.1955618023511778
71546,353475.56051488715,60432.0,Padron,P7,0.63,0.529,222.68960312437892,186.9885715123753,594.803929945216,0.10284371433180642,12.294498576938677
71549,284235.4758862504,68641.0,Midiônibus,P8,0.47,0.395,133.59067366653767,112.2730129750689,356.82068936332206,0.002919098337351791,0.1248475904282766
71651,280500.9576662383,60455.0,Básico,P8,0.53,0.445,148.66550756310633,124.82292616147606,397.085570701057,0.0032453960801983772,0.13880309389156137
71654,204794.45998587483,39900.0,Padron,P8,0.63,0.529,129.02050979110115,108.33626933252779,344.61378165203115,0.002816743002645722,0.1204699314977709
71656,344947.65585516754,57180.0,Midiônibus,P8,0.47,0.395,162.12539825192874,136.2543240627912,433.0369387309016,0.003542612425632571,0.1515148083578238
71657,39644.57317376506,4109.0,Básico,P7,0.53,0.445,21.01162378209548,17.64183506232545,56.122047121977026,0.009703009284278996,1.1599506553478982
71658,332258.0867483154,60339.0,Miniônibus,P5,0.35,0.294,116.29033036191038,97.68387750400473,310.6114723966626,3.7901344471553835,2.0496031177890273
71662,941506.7742675666,60243.0,Articulado (23m),P5,0.85,0.714,800.2807581274316,672.2358368270425,2137.5499049583696,26.082750468889248,14.104852328305006
71664,82134.34595587867,22207.0,Articulado (18m),P8,0.8,0.672,65.70747676470295,55.19428048235047,175.50467043852154,0.0014350512925411121,0.06137603989637372
