hora_requisicao,codigo_linha,nome_linha,letreiro,codigo_onibus,x,y,hora_gps,geometry,ponto_final,hora_final,distancia_percorrida,segundos_deslocamento
14:02:00,25,6815-10,TERM. CAPELINHA - JD. COMERCIAL,72049,-46.763464,-23.6553155,2025-10-16 14:01:58-03:00,POINT (320142.30691931414 7382823.184816002),,,,
14:02:00,1889,7060-10,TERM. CAMPO LIMPO - VALO VELHO,72051,-46.789157,-23.675971,2025-10-16 14:02:29-03:00,POINT (317549.95325924014 7380503.0574017055),,,,
14:02:00,1889,7060-10,TERM. CAMPO LIMPO - VALO VELHO,72052,-46.7778225,-23.6530735,2025-10-16 14:02:12-03:00,POINT (318674.4555662995 7383053.307668606),,,,
14:02:00,32795,6817-10,TERM. CAPELINHA - JD. SÃO BENTO,72053,-46.762141,-23.655376,2025-10-16 14:02:41-03:00,POINT (320277.3529546951 7382818.151366824),,,,
14:02:00,12,6835-10,TERM. CAPELINHA - VALO VELHO,72105,-46.800591,-23.6879515,2025-10-16 14:02:40-03:00,POINT (316400.45851175935 7379161.5814952385),,,,
14:02:00,32795,6817-10,TERM. CAPELINHA - JD. SÃO BENTO,72106,-46.7738415,-23.674898,2025-10-16 14:02:42-03:00,POINT (319110.6220446396 7380641.398354455),,,,
14:02:00,32780,6835-10,TERM. CAPELINHA - VALO VELHO,72107,-46.800591,-23.6879515,2025-10-16 14:02:21-03:00,POINT (316400.45851175935 7379161.5814952385),,,,
14:02:00,1478,675L-10,METRÔ STA. CRUZ - TERM. STO. AMARO,73500,-46.7107365,-23.653993,2025-10-16 14:02:39-03:00,POINT (325519.397375177 7383035.094080539),,,,
14:02:00,1478,675L-10,METRÔ STA. CRUZ - TERM. STO. AMARO,73501,-46.637211,-23.598607,2025-10-16 14:02:31-03:00,POINT (332949.54072550754 7389256.4540984575),,,,
14:02:00,1989,7021-10,TERM. JOÃO DIAS - JD. MARACÁ,73502,-46.73873575,-23.6696945,2025-10-16 14:02:07-03:00,POINT (322684.30221018736 7381261.742255831),,,,
14:02:00,1478,675L-10,METRÔ STA. CRUZ - TERM. STO. AMARO,73503,-46.705526625,-23.65206275,2025-10-16 14:02:07-03:00,POINT (326048.3141437569 7383255.213565465),,,,
14:02:00,34246,675L-10,METRÔ STA. CRUZ - TERM. STO. AMARO,73504,-46.6702855,-23.612098,2025-10-16 14:02:41-03:00,POINT (329591.62938859116 7387723.442387103),,,,
14:02:00,8,695V-10,METRÔ ANA ROSA - TERM. CAPELINHA,75002,-46.745576,-23.6448945,2025-10-16 14:02:31-03:00,POINT (321953.002947121 7383999.675694541),,,,
14:02:00,47,637P-10,TERM. PINHEIROS - TERM. STO. AMARO,76200,-46.685713500000006,-23.6241775,2025-10-16 14:02:12-03:00,POINT (328033.07413651486 7386367.270978307),,,,
14:02:00,33130,675N-10,METRÔ ANA ROSA - TERM. STO. AMARO,76202,-46.7017635,-23.62563,2025-10-16 14:02:12-03:00,POINT (326397.3317889065 7386187.01247227),,,,
14:02:00,47,637P-10,TERM. PINHEIROS - TERM. STO. AMARO,76203,-46.711351,-23.6541465,2025-10-16 14:02:15-03:00,POINT (325456.9146395754 7383017.3437724635),,,,
14:02:00,1211,6028-10,TERM. STO. AMARO - RIVIERA,78784,-46.7558565,-23.6989535,2025-10-16 14:02:33-03:00,POINT (320977.86381534615 7378000.071672711),,,,
14:02:00,1232,6258-10,TERM. STO. AMARO - JD. SÃO FRANCISCO,78848,-46.71154075,-23.653890625,2025-10-16 14:02:25-03:00,POINT (325437.2181269672 7383045.448005375),,,,
14:02:00,1232,6258-10,TERM. STO. AMARO - JD. SÃO FRANCISCO,78861,-46.7413725,-23.685993,2025-10-16 14:02:41-03:00,POINT (322437.3882437069 7379453.498158273),,,,
14:02:00,33968,6008-10,EST. STO. AMARO/GUIDO CALOI - JD. PLANALTO,78862,-46.7444855,-23.685177,2025-10-16 14:02:16-03:00,POINT (322118.79235107696 7379539.984522654),,,,
14:02:00,1211,6028-10,TERM. STO. AMARO - RIVIERA,78890,-46.757687,-23.68809925,2025-10-16 14:02:33-03:00,POINT (320776.368251155 7379199.82472378),,,,
14:02:00,1200,6008-10,EST. STO. AMARO/GUIDO CALOI - JD. PLANALTO,78959,-46.7396935,-23.685785,2025-10-16 14:02:29-03:00,POINT (322608.34575739194 7379478.623330534),,,,
14:02:00,1892,857R-10,ACLIMAÇÃO - TERM. CAMPO LIMPO,80233,-46.6627705,-23.556052,2025-10-16 14:02:31-03:00,POINT (330286.398608384 7393938.905870611),,,,
14:02:00,1892,857R-10,ACLIMAÇÃO - TERM. CAMPO LIMPO,80234,-46.640931,-23.577517,2025-10-16 14:02:06-03:00,POINT (332543.13195457135 7391587.592632846),,,,
14:02:00,2245,809H-10,LAPA - JD. BOA VISTA,80235,-46.794031,-23.580671,2025-10-16 14:02:29-03:00,POINT (316920.3189743323 7391050.876214739),,,,
14:02:00,34660,857R-10,ACLIMAÇÃO - TERM. CAMPO LIMPO,80292,-46.74842225,-23.606322,2025-10-16 14:02:21-03:00,POINT (321610.3702953701 7388267.788119184),,,,
14:02:00,35013,809H-10,LAPA - JD. BOA VISTA,80298,-46.793718,-23.5806105,2025-10-16 14:02:33-03:00,POINT (316952.1836259632 7391057.976574574),,,,
14:02:00,34660,857R-10,ACLIMAÇÃO - TERM. CAMPO LIMPO,80302,-46.674863,-23.5621635,2025-10-16 14:02:30-03:00,POINT (329059.8259723662 7393247.744507157),,,,
14:02:00,1892,857R-10,ACLIMAÇÃO - TERM. CAMPO LIMPO,80304,-46.7352845,-23.5936625,2025-10-16 14:02:30-03:00,POINT (322934.0780168013 7389686.065225726),,,,
14:02:00,478,875C-10,METRÔ STA. CRUZ - TERM. LAPA,80306,-46.656294625,-23.6037975,2025-10-16 14:02:09-03:00,POINT (331008.65604200715 7388659.2444840595),,,,
14:02:00,1371,6262-10,TERM. BANDEIRA - CEASA,81073,-46.73947675,-23.526647,2025-10-16 14:02:39-03:00,POINT (322416.12881898 7397102.3398311995),,,,
14:02:00,34645,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81075,-46.773642,-23.6310265,2025-10-16 14:02:30-03:00,POINT (319070.6109034184 7385500.207620012),,,,
14:02:00,34812,8075-10,METRÔ BUTANTÃ - TERM. CAMPO LIMPO,81085,-46.773034,-23.6312955,2025-10-16 14:02:24-03:00,POINT (319133.016223171 7385471.187143044),,,,
14:02:00,2044,8075-10,METRÔ BUTANTÃ - TERM. CAMPO LIMPO,81088,-46.709695,-23.5724335,2025-10-16 14:02:35-03:00,POINT (325517.6534729273 7392068.435244399),,,,
14:02:00,34840,8705-10,ANHANGABAÚ - SHOP. CONTINENTAL,81093,-46.7603035,-23.547498500000003,2025-10-16 14:02:07-03:00,POINT (320317.80157325015 7394767.244520942),,,,
14:02:00,2072,8705-10,ANHANGABAÚ - SHOP. CONTINENTAL,81108,-46.74066549999999,-23.57028475,2025-10-16 14:02:27-03:00,POINT (322353.4176149289 7392268.315516622),,,,
14:02:00,2512,909T-1,TERM. PQ. D. PEDRO II - TERM. PINHEIROS,81116,-46.6348405,-23.551568,2025-10-16 14:02:42-03:00,POINT (333131.9946854542 7394468.257424368),,,,
14:02:00,2537,8075-21,TERM. VL. SÔNIA - TERM. CAMPO LIMPO,81119,-46.73579,-23.59181125,2025-10-16 14:02:21-03:00,POINT (322880.0001468479 7389890.452245546),,,,
14:02:00,485,702C-10,METRÔ BELÉM - JD. BONFIGLIOLI,81139,-46.7484685,-23.571778,2025-10-16 14:02:06-03:00,POINT (321558.9188365195 7392093.24735229),,,,
14:02:00,33253,702C-10,METRÔ BELÉM - JD. BONFIGLIOLI,81165,-46.7208055,-23.5769395,2025-10-16 14:02:20-03:00,POINT (324389.53814729163 7391555.85007496),,,,
14:02:00,2537,8075-21,TERM. VL. SÔNIA - TERM. CAMPO LIMPO,81190,-46.751772,-23.6092245,2025-10-16 14:02:39-03:00,POINT (321272.46307392407 7387942.171904352),,,,
14:02:00,2044,8075-10,METRÔ BUTANTÃ - TERM. CAMPO LIMPO,81191,-46.772597000000005,-23.631004,2025-10-16 14:02:16-03:00,POINT (319177.203792554 7385504.022461081),,,,
14:02:00,485,702C-10,METRÔ BELÉM - JD. BONFIGLIOLI,81192,-46.61304925,-23.54073725,2025-10-16 14:02:10-03:00,POINT (335343.13823487447 7395692.828843484),,,,
14:02:00,1877,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81193,-46.640241,-23.5474995,2025-10-16 14:02:41-03:00,POINT (332575.5084739962 7394912.499297936),,,,
14:02:00,2064,8707-10,TERM. PRINC. ISABEL - RIO PEQUENO,81194,-46.67929375,-23.5650735,2025-10-16 14:02:30-03:00,POINT (328611.3022488848 7392920.196626833),,,,
14:02:00,34645,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81195,-46.650409125,-23.548283500000004,2025-10-16 14:02:37-03:00,POINT (331538.4195950212 7394813.767251156),,,,
14:02:00,34645,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81198,-46.773642,-23.6310265,2025-10-16 14:02:17-03:00,POINT (319070.6109034184 7385500.207620012),,,,
14:02:00,35280,909T-1,TERM. PQ. D. PEDRO II - TERM. PINHEIROS,81199,-46.7019785,-23.5660365,2025-10-16 14:02:07-03:00,POINT (326296.9004066426 7392786.227645676),,,,
14:02:00,34812,8075-10,METRÔ BUTANTÃ - TERM. CAMPO LIMPO,81201,-46.763113,-23.622894,2025-10-16 14:02:43-03:00,POINT (320133.796696601 7386414.131550686),,,,
14:02:00,34645,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81202,-46.7556145,-23.6142575,2025-10-16 14:02:35-03:00,POINT (320887.1844006587 7387379.989630483),,,,
14:02:00,33253,702C-10,METRÔ BELÉM - JD. BONFIGLIOLI,81203,-46.674863,-23.5621635,2025-10-16 14:02:38-03:00,POINT (329059.8259723662 7393247.744507157),,,,
14:02:00,35305,8075-21,TERM. VL. SÔNIA - TERM. CAMPO LIMPO,81204,-46.773034,-23.6312955,2025-10-16 14:02:28-03:00,POINT (319133.016223171 7385471.187143044),,,,
14:02:00,35305,8075-21,TERM. VL. SÔNIA - TERM. CAMPO LIMPO,81205,-46.747132500000006,-23.605794,2025-10-16 14:02:12-03:00,POINT (321741.2757764712 7388327.868984003),,,,
14:02:00,34645,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81207,-46.69372175,-23.57125325,2025-10-16 14:02:34-03:00,POINT (327146.5793406452 7392218.508803438),,,,
14:02:00,1877,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81211,-46.649981625,-23.548316375,2025-10-16 14:02:34-03:00,POINT (331582.1058070553 7394810.629055),,,,
14:02:00,485,702C-10,METRÔ BELÉM - JD. BONFIGLIOLI,81212,-46.714926000000006,-23.5778855,2025-10-16 14:02:27-03:00,POINT (324990.92635634064 7391458.287527758),,,,
14:02:00,35280,909T-1,TERM. PQ. D. PEDRO II - TERM. PINHEIROS,81214,-46.642054,-23.54378,2025-10-16 14:01:59-03:00,POINT (332385.6982459179 7395322.272771942),,,,
14:02:00,34840,8705-10,ANHANGABAÚ - SHOP. CONTINENTAL,81221,-46.674863,-23.5621635,2025-10-16 14:02:25-03:00,POINT (329059.8259723662 7393247.744507157),,,,
14:02:00,34645,8700-10,PÇA. RAMOS DE AZEVEDO - TERM. CAMPO LIMPO,81222,-46.7250975,-23.5868335,2025-10-16 14:02:32-03:00,POINT (323964.64520572254 7390454.8949882435),,,,
14:02:00,485,702C-10,METRÔ BELÉM - JD. BONFIGLIOLI,81231,-46.7484685,-23.571778,2025-10-16 14:02:05-03:00,POINT (321558.9188365195 7392093.24735229),,,,
14:02:00,2621,8086-10,PINHEIROS - JAGUARÉ,82784,-46.69773,-23.565369,2025-10-16 14:02:08-03:00,POINT (326729.7113550254 7392865.292946433),,,,
14:02:00,33538,6412-10,PAULISTA - PARAISÓPOLIS,85795,-46.6440485,-23.5686175,2025-10-16 14:02:41-03:00,POINT (332213.61932458077 7392569.464834265),,,,
14:02:00,33538,6412-10,PAULISTA - PARAISÓPOLIS,85796,-46.721341,-23.615108,2025-10-16 14:02:26-03:00,POINT (324385.7254085556 7387328.325116639),,,,
14:02:00,1949,809L-10,LAPA - CAMPO LIMPO,85797,-46.72546199999999,-23.5825765,2025-10-16 14:02:01-03:00,POINT (323921.7605053401 7390925.876706831),,,,
14:02:00,1949,809L-10,LAPA - CAMPO LIMPO,85798,-46.7722555,-23.6323625,2025-10-16 14:02:37-03:00,POINT (319213.91385128134 7385354.007819211),,,,
14:02:00,1949,809L-10,LAPA - CAMPO LIMPO,85799,-46.7474585,-23.606103500000003,2025-10-16 14:02:11-03:00,POINT (321708.4259042905 7388293.187473793),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85800,-46.699185,-23.5239105,2025-10-16 14:02:01-03:00,POINT (326526.7784508483 7397454.678488031),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85801,-46.772482,-23.631868500000003,2025-10-16 14:02:17-03:00,POINT (319190.12511664536 7385408.429107131),,,,
14:02:00,1949,809L-10,LAPA - CAMPO LIMPO,85804,-46.773494,-23.631561,2025-10-16 14:02:29-03:00,POINT (319086.44637669035 7385441.201916777),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85805,-46.772482,-23.631868500000003,2025-10-16 14:02:39-03:00,POINT (319190.12511664536 7385408.429107131),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85806,-46.7067435,-23.55116,2025-10-16 14:02:36-03:00,POINT (325790.8680986247 7394427.883285765),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85807,-46.7030435,-23.525028,2025-10-16 14:02:16-03:00,POINT (326134.2455283683 7397326.255392667),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85808,-46.709654,-23.55490175,2025-10-16 14:02:02-03:00,POINT (325498.67210606975 7394009.976298907),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85809,-46.751127,-23.607095,2025-10-16 14:02:07-03:00,POINT (321335.39690651983 7388178.806617369),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85810,-46.70387675,-23.609656,2025-10-16 14:02:12-03:00,POINT (326160.62637672 7387953.434721632),,,,
14:02:00,1949,809L-10,LAPA - CAMPO LIMPO,85811,-46.7079415,-23.550290625,2025-10-16 14:02:14-03:00,POINT (325667.4150960873 7394522.702225557),,,,
14:02:00,1949,809L-10,LAPA - CAMPO LIMPO,85812,-46.7021685,-23.52543325,2025-10-16 14:02:20-03:00,POINT (326224.12569293793 7397282.437834793),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85813,-46.733563,-23.5890605,2025-10-16 14:02:11-03:00,POINT (323103.60100712755 7390197.832726147),,,,
14:02:00,34826,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85815,-46.7440605,-23.611426,2025-10-16 14:02:26-03:00,POINT (322062.3818761055 7387707.988144623),,,,
14:02:00,2058,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85816,-46.77286,-23.6313825,2025-10-16 14:02:12-03:00,POINT (319150.889354767 7385461.772624455),,,,
14:02:00,2058,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85818,-46.74924175,-23.609321,2025-10-16 14:02:14-03:00,POINT (321530.8017718062 7387934.645580752),,,,
14:02:00,34826,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85819,-46.7125255,-23.6075345,2025-10-16 14:02:41-03:00,POINT (325275.2384144339 7388177.832590789),,,,
14:02:00,2058,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85820,-46.7721875,-23.631701,2025-10-16 14:02:16-03:00,POINT (319219.9433732624 7385427.351579022),,,,
14:02:00,34826,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85822,-46.7406775,-23.615178,2025-10-16 14:02:26-03:00,POINT (322412.66287418164 7387296.685443153),,,,
14:02:00,34826,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85823,-46.72389575,-23.601338125,2025-10-16 14:02:22-03:00,POINT (324106.65144157934 7388850.095790218),,,,
14:02:00,2058,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85824,-46.6986195,-23.618683,2025-10-16 14:02:29-03:00,POINT (326708.9843325766 7386960.151516052),,,,
14:02:00,34826,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85825,-46.69459925,-23.62374675,2025-10-16 14:02:36-03:00,POINT (327125.854589941 7386404.252022667),,,,
14:02:00,2058,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85827,-46.713932,-23.6143725,2025-10-16 14:02:31-03:00,POINT (325140.782974904 7387418.8580765575),,,,
14:02:00,2058,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85828,-46.7303915,-23.6133865,2025-10-16 14:02:17-03:00,POINT (323459.8787182047 7387507.821625277),,,,
14:02:00,35308,8029-10,TERM. MORUMBI - SHOP. PORTAL,85829,-46.724115,-23.5855945,2025-10-16 14:02:37-03:00,POINT (324063.27130157873 7390593.312840605),,,,
14:02:00,35308,8029-10,TERM. MORUMBI - SHOP. PORTAL,85830,-46.7240595,-23.5838385,2025-10-16 14:02:12-03:00,POINT (324066.5940194954 7390787.844500549),,,,
14:02:00,2540,8029-10,TERM. MORUMBI - SHOP. PORTAL,85831,-46.7373685,-23.61682225,2025-10-16 14:02:42-03:00,POINT (322752.53698925814 7387118.702696373),,,,
14:02:00,35308,8029-10,TERM. MORUMBI - SHOP. PORTAL,85832,-46.7465065,-23.615535,2025-10-16 14:02:32-03:00,POINT (321818.3340229568 7387249.896618179),,,,
14:02:00,35308,8029-10,TERM. MORUMBI - SHOP. PORTAL,85833,-46.7464105,-23.615145,2025-10-16 14:02:19-03:00,POINT (321827.6026549112 7387293.206266095),,,,
14:02:00,35308,8029-10,TERM. MORUMBI - SHOP. PORTAL,85834,-46.741668,-23.613233,2025-10-16 14:02:22-03:00,POINT (322308.9652205021 7387510.850457244),,,,
14:02:00,35308,8029-10,TERM. MORUMBI - SHOP. PORTAL,85835,-46.7253665,-23.6068745,2025-10-16 14:02:04-03:00,POINT (323963.9512246374 7388235.173937241),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85836,-46.7727405,-23.6317515,2025-10-16 14:02:30-03:00,POINT (319163.5891750965 7385421.059050701),,,,
14:02:00,33538,6412-10,PAULISTA - PARAISÓPOLIS,85840,-46.680316,-23.598672125,2025-10-16 14:02:06-03:00,POINT (328550.6172870456 7389198.243966518),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85841,-46.7727405,-23.6317515,2025-10-16 14:02:37-03:00,POINT (319163.5891750965 7385421.059050701),,,,
14:02:00,33538,6412-10,PAULISTA - PARAISÓPOLIS,85842,-46.64822475,-23.566334125,2025-10-16 14:02:02-03:00,POINT (331784.4148852237 7392817.425157104),,,,
14:02:00,33538,6412-10,PAULISTA - PARAISÓPOLIS,85843,-46.675079,-23.586742,2025-10-16 14:02:40-03:00,POINT (329069.6104583142 7390525.658260105),,,,
14:02:00,2058,807J-10,SHOP. MORUMBI - TERM. CAMPO LIMPO,85844,-46.76614625,-23.62651675,2025-10-16 14:02:21-03:00,POINT (319829.2465125731 7386009.110951501),,,,
14:02:00,770,6412-10,PAULISTA - PARAISÓPOLIS,85846,-46.67817325,-23.59047775,2025-10-16 14:02:35-03:00,POINT (328758.6518591936 7390108.260448393),,,,
14:02:00,782,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85847,-46.69107475,-23.682125625,2025-10-16 14:02:39-03:00,POINT (327562.05290472595 7379943.525701262),,,,
14:02:00,33550,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85848,-46.730721,-23.6675885,2025-10-16 14:02:20-03:00,POINT (323498.98474232457 7381504.908271253),,,,
14:02:00,782,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85853,-46.727228,-23.6672905,2025-10-16 14:02:06-03:00,POINT (323854.8793288504 7381542.227182552),,,,
14:02:00,34752,745M-21,PQ. FIGUEIRA GRANDE - CAMPO LIMPO,85854,-46.767892,-23.630817,2025-10-16 14:02:30-03:00,POINT (319657.00932707713 7385530.679068593),,,,
14:02:00,33550,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85855,-46.7611625,-23.670198,2025-10-16 14:02:18-03:00,POINT (320397.4295435126 7381177.924102049),,,,
14:02:00,770,6412-10,PAULISTA - PARAISÓPOLIS,85858,-46.699798,-23.620524,2025-10-16 14:02:22-03:00,POINT (326591.15522771166 7386754.846651763),,,,
14:02:00,782,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85859,-46.726811,-23.6672615,2025-10-16 14:01:52-03:00,POINT (323897.3754927564 7381545.953567253),,,,
14:02:00,1949,809L-10,LAPA - CAMPO LIMPO,85860,-46.70563,-23.5403685,2025-10-16 14:02:17-03:00,POINT (325890.3311907181 7395624.298251822),,,,
14:02:00,33550,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85861,-46.767601,-23.630928500000003,2025-10-16 14:02:00-03:00,POINT (319686.85347491706 7385518.698359573),,,,
14:02:00,782,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85862,-46.75713075,-23.676025000000003,2025-10-16 14:02:35-03:00,POINT (320816.62232226954 7380537.685205734),,,,
14:02:00,33550,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85863,-46.765897,-23.63087,2025-10-16 14:02:41-03:00,POINT (319860.6362478025 7385527.326595224),,,,
14:02:00,33550,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85867,-46.767892,-23.630817,2025-10-16 14:02:17-03:00,POINT (319657.00932707713 7385530.679068593),,,,
14:02:00,790,746R-10,STO. AMARO - REAL PQ.,85868,-46.707821,-23.62303075,2025-10-16 14:02:02-03:00,POINT (325775.8214727917 7386467.486742549),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85869,-46.697348000000005,-23.6135835,2025-10-16 14:02:07-03:00,POINT (326832.0231081949 7387526.419395819),,,,
14:02:00,790,746R-10,STO. AMARO - REAL PQ.,85870,-46.71362575,-23.65293525,2025-10-16 14:02:40-03:00,POINT (325223.25244265154 7383148.697387068),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85871,-46.705295500000005,-23.61038,2025-10-16 14:02:13-03:00,POINT (326016.804090195 7387871.532029718),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85872,-46.705295500000005,-23.61038,2025-10-16 14:02:19-03:00,POINT (326016.804090195 7387871.532029718),,,,
14:02:00,33550,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85873,-46.7778845,-23.670742,2025-10-16 14:02:00-03:00,POINT (318692.5064272826 7381096.522961866),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85874,-46.7054975,-23.610369,2025-10-16 14:02:22-03:00,POINT (325996.1763000251 7387872.504380973),,,,
14:02:00,790,746R-10,STO. AMARO - REAL PQ.,85876,-46.7051065,-23.6103905,2025-10-16 14:02:34-03:00,POINT (326036.1046193902 7387870.599203749),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85878,-46.7052635,-23.6098715,2025-10-16 14:02:26-03:00,POINT (326019.39810362924 7387927.883203948),,,,
14:02:00,34717,809L-10,LAPA - CAMPO LIMPO,85879,-46.772219500000006,-23.632016,2025-10-16 14:02:32-03:00,POINT (319217.1110297928 7385392.4264627835),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85880,-46.71180125000001,-23.653924375,2025-10-16 14:02:35-03:00,POINT (325410.688732292 7383041.39182798),,,,
14:02:00,33550,745M-10,SHOP. SP MARKET - CAMPO LIMPO,85881,-46.69600025,-23.679049,2025-10-16 14:02:23-03:00,POINT (327055.65064534143 7380278.272795854),,,,
14:02:00,33558,746R-10,STO. AMARO - REAL PQ.,85883,-46.7051065,-23.6103905,2025-10-16 14:01:59-03:00,POINT (326036.1046193902 7387870.599203749),,,,
