hora_requisicao,codigo_linha,nome_linha,letreiro,codigo_onibus,x,y,hora_gps,geometry
14:02:00,34983,407E-10,METRÔ CARRÃO - JD. SÃO FRANCISCO (VIA JD. STO. ANDRÉ),48841,-46.451719,-23.621558,2025-10-16 14:02:11-03:00,POINT (351904.69288442645 7386919.350662792)
14:02:00,34954,4013-10,TERM. SÃO MATEUS - JD. STO. ANDRÉ,48842,-46.4457105,-23.6279665,2025-10-16 14:02:32-03:00,POINT (352524.90880688216 7386215.932976056)
14:02:00,748,3539-10,METRÔ BRESSER - CID. TIRADENTES,48844,-46.443457,-23.594592,2025-10-16 14:02:01-03:00,POINT (352717.5196583405 7389913.894191571)
14:02:00,2190,4017-10,VL. YOLANDA - METALÚRGICOS,48861,-46.3924385,-23.575471,2025-10-16 14:02:25-03:00,POINT (357903.29147748736 7392082.752225001)
14:02:00,34964,407G-10,METRÔ CARRÃO - JD. NOVA VITÓRIA,48863,-46.468715,-23.617158,2025-10-16 14:02:15-03:00,POINT (350165.6038203036 7387388.86507573)
14:02:00,2215,407E-10,METRÔ CARRÃO - JD. SÃO FRANCISCO (VIA JD. STO. ANDRÉ),48864,-46.4467205,-23.6309655,2025-10-16 14:02:12-03:00,POINT (352425.2267201349 7385882.802872015)
14:02:00,2197,407H-10,METRÔ ITAQUERA - JD. SÃO FRANCISCO,48865,-46.4495575,-23.594886,2025-10-16 14:02:08-03:00,POINT (352095.29695584823 7389875.046535974)
14:02:00,2187,4014-10,TERM. VL. CARRÃO - JD. VL. CARRÃO,48866,-46.45674,-23.612996,2025-10-16 14:02:21-03:00,POINT (351382.74721612176 7387862.234580578)
14:02:00,2197,407H-10,METRÔ ITAQUERA - JD. SÃO FRANCISCO,48868,-46.45343475,-23.61045225,2025-10-16 14:02:13-03:00,POINT (351717.13719489926 7388147.342379596)
14:02:00,34976,507T-10,METRÔ CARRÃO - TERM. SAPOPEMBA,48871,-46.510825625,-23.571915125,2025-10-16 14:02:23-03:00,POINT (345816.0289105446 7392354.041784138)
14:02:00,2158,4024-10,E.T. ITAQUERA - COHAB FAZENDA DO CARMO,48872,-46.42593275,-23.55146625,2025-10-16 14:02:36-03:00,POINT (354458.3143151322 7394707.191184154)
14:02:00,2208,507T-10,METRÔ CARRÃO - TERM. SAPOPEMBA,48873,-46.501234,-23.6141215,2025-10-16 14:02:08-03:00,POINT (346844.05834339693 7387690.65048427)
14:02:00,34976,507T-10,METRÔ CARRÃO - TERM. SAPOPEMBA,48875,-46.522641500000006,-23.558029,2025-10-16 14:02:10-03:00,POINT (344593.65141846915 7393878.944092174)
14:02:00,34983,407E-10,METRÔ CARRÃO - JD. SÃO FRANCISCO (VIA JD. STO. ANDRÉ),48876,-46.464368,-23.6104685,2025-10-16 14:02:36-03:00,POINT (350601.554012187 7388134.163348161)
14:02:00,2215,407E-10,METRÔ CARRÃO - JD. SÃO FRANCISCO (VIA JD. STO. ANDRÉ),48878,-46.4467205,-23.6309655,2025-10-16 14:02:02-03:00,POINT (352425.2267201349 7385882.802872015)
14:02:00,34967,407L-10,METRÔ GUILHERMINA/ESPERANÇA - BARRO BRANCO,48879,-46.416789,-23.5622055,2025-10-16 14:02:24-03:00,POINT (355403.4812059968 7393527.280117578)
14:02:00,34968,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48883,-46.415555,-23.571774,2025-10-16 14:02:31-03:00,POINT (355539.90816654486 7392468.996706156)
14:02:00,2158,4024-10,E.T. ITAQUERA - COHAB FAZENDA DO CARMO,48884,-46.4243445,-23.5661425,2025-10-16 14:02:23-03:00,POINT (354636.596939911 7393083.6865518475)
14:02:00,990,312N-10,SÃO MIGUEL PAULISTA - TERM. CID. TIRADENTES,48886,-46.41439175,-23.542816,2025-10-16 14:02:22-03:00,POINT (355626.99411384104 7395676.708764612)
14:02:00,2204,407W-10,METRÔ CARRÃO - JD. IV CENTENÁRIO,48887,-46.4990935,-23.5866425,2025-10-16 14:02:29-03:00,POINT (347030.5851444311 7390735.804383187)
14:02:00,34959,4018-10,TERM. SÃO MATEUS - METALÚRGICOS,48888,-46.4568065,-23.597027,2025-10-16 14:02:09-03:00,POINT (351357.954348476 7389630.456451428)
14:02:00,2191,4018-10,TERM. SÃO MATEUS - METALÚRGICOS,48892,-46.45299125,-23.595957,2025-10-16 14:02:04-03:00,POINT (351746.08914934285 7389752.898606291)
14:02:00,34968,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48894,-46.5768465,-23.541269,2025-10-16 14:02:30-03:00,POINT (339039.9375834544 7395675.050116828)
14:02:00,34968,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48896,-46.464537,-23.540557,2025-10-16 14:02:38-03:00,POINT (350505.1486136754 7395875.468895502)
14:02:00,2190,4017-10,VL. YOLANDA - METALÚRGICOS,48897,-46.380776,-23.5846415,2025-10-16 14:02:24-03:00,POINT (359103.3855287273 7391078.827183027)
14:02:00,34974,407Y-10,METRÔ VL. PRUDENTE - PQ. SAVOY CITY,48898,-46.5173855,-23.5765285,2025-10-16 14:02:36-03:00,POINT (345151.8805298943 7391836.105006297)
14:02:00,2200,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48900,-46.4757075,-23.5432925,2025-10-16 14:02:05-03:00,POINT (349367.8473732226 7395560.870508499)
14:02:00,2206,407Y-10,METRÔ VL. PRUDENTE - PQ. SAVOY CITY,48918,-46.58220025,-23.58010175,2025-10-16 14:02:08-03:00,POINT (338540.82511070697 7391368.825572726)
14:02:00,34966,407J-10,METRÔ TATUAPÉ - JD. SOARES,48919,-46.4340245,-23.5251485,2025-10-16 14:02:26-03:00,POINT (353603.1553339173 7397613.144864934)
14:02:00,34962,407A-10,LGO. DA CONCÓRDIA - SHOP. ARICANDUVA,48920,-46.541283750000005,-23.57421175,2025-10-16 14:02:18-03:00,POINT (342709.9203969458 7392066.603597445)
14:02:00,33758,312N-10,SÃO MIGUEL PAULISTA - TERM. CID. TIRADENTES,48921,-46.39982725,-23.55744825,2025-10-16 14:02:13-03:00,POINT (357129.6780642774 7394071.066482002)
14:02:00,2200,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48922,-46.52213125,-23.53160225,2025-10-16 14:02:09-03:00,POINT (344614.67513166874 7396805.841851283)
14:02:00,34937,407N-10,METRÔ PENHA - TERM. CID. TIRADENTES,48924,-46.51602325,-23.55714775,2025-10-16 14:02:26-03:00,POINT (345268.21022036567 7393983.690430107)
14:02:00,990,312N-10,SÃO MIGUEL PAULISTA - TERM. CID. TIRADENTES,48925,-46.4083385,-23.522194,2025-10-16 14:02:20-03:00,POINT (356222.5458545941 7397966.267689213)
14:02:00,34966,407J-10,METRÔ TATUAPÉ - JD. SOARES,48926,-46.52992325,-23.55198775,2025-10-16 14:02:31-03:00,POINT (343843.18833200657 7394540.003467521)
14:02:00,34968,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48930,-46.4086875,-23.5830225,2025-10-16 14:02:35-03:00,POINT (356253.09814636316 7391230.351454135)
14:02:00,2200,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48934,-46.4554635,-23.53697275,2025-10-16 14:02:33-03:00,POINT (351427.44968164153 7396281.7890371615)
14:02:00,34967,407L-10,METRÔ GUILHERMINA/ESPERANÇA - BARRO BRANCO,48938,-46.5141815,-23.5230605,2025-10-16 14:02:42-03:00,POINT (345416.3670793677 7397760.289883746)
14:02:00,33516,3539-10,METRÔ BRESSER - CID. TIRADENTES,48939,-46.417823625,-23.5924525,2025-10-16 14:02:20-03:00,POINT (355331.0311848037 7390176.952986555)
14:02:00,2169,407N-10,METRÔ PENHA - TERM. CID. TIRADENTES,48947,-46.503673500000005,-23.57354,2025-10-16 14:02:07-03:00,POINT (346547.9271270869 7392181.794492344)
14:02:00,2199,407L-10,METRÔ GUILHERMINA/ESPERANÇA - BARRO BRANCO,48949,-46.41639,-23.5761405,2025-10-16 14:02:11-03:00,POINT (355459.4641611056 7391984.647457872)
14:02:00,2208,507T-10,METRÔ CARRÃO - TERM. SAPOPEMBA,48950,-46.533575,-23.55036275,2025-10-16 14:02:08-03:00,POINT (343468.4741971342 7394715.9640479805)
14:02:00,2199,407L-10,METRÔ GUILHERMINA/ESPERANÇA - BARRO BRANCO,48956,-46.39184675,-23.58788875,2025-10-16 14:02:12-03:00,POINT (357977.05251571216 7390708.318279382)
14:02:00,2200,407P-10,METRÔ TATUAPÉ - TERM. CID. TIRADENTES,48961,-46.4146645,-23.581291,2025-10-16 14:02:23-03:00,POINT (355641.20732965454 7391416.068098878)
14:02:00,33516,3539-10,METRÔ BRESSER - CID. TIRADENTES,48967,-46.464689875000005,-23.555415375,2025-10-16 14:02:05-03:00,POINT (350506.348699637 7394230.008398207)
14:02:00,34937,407N-10,METRÔ PENHA - TERM. CID. TIRADENTES,48972,-46.485155500000005,-23.5871885,2025-10-16 14:02:27-03:00,POINT (348453.68277570116 7390690.170198988)
14:02:00,34966,407J-10,METRÔ TATUAPÉ - JD. SOARES,48978,-46.475099125,-23.558632375,2025-10-16 14:02:31-03:00,POINT (349447.43391871214 7393862.884772672)
14:02:00,2196,407G-10,METRÔ CARRÃO - JD. NOVA VITÓRIA,48980,-46.4899315,-23.589597875000003,2025-10-16 14:02:33-03:00,POINT (347969.03820727277 7390418.306486156)
14:02:00,34958,4017-10,VL. YOLANDA - METALÚRGICOS,48981,-46.408328,-23.583215,2025-10-16 14:02:10-03:00,POINT (356289.9973752891 7391209.396689144)
14:02:00,748,3539-10,METRÔ BRESSER - CID. TIRADENTES,48984,-46.5229025,-23.5316785,2025-10-16 14:02:01-03:00,POINT (344536.0197156583 7396796.562746387)
14:02:00,33516,3539-10,METRÔ BRESSER - CID. TIRADENTES,48986,-46.57657175,-23.54092525,2025-10-16 14:02:26-03:00,POINT (339067.5696903143 7395713.424034735)
14:02:00,34958,4017-10,VL. YOLANDA - METALÚRGICOS,48987,-46.39926,-23.60109525,2025-10-16 14:02:21-03:00,POINT (357234.805220674 7389238.578155687)
14:02:00,2186,4013-10,TERM. SÃO MATEUS - JD. STO. ANDRÉ,48999,-46.44333025,-23.6303875,2025-10-16 14:02:30-03:00,POINT (352770.45761076646 7385950.303717442)
14:02:00,1635,5026-10,JD. SÃO ROBERTO - CONJ. TEOTÔNIO VILELA,51001,-46.5048615,-23.6254495,2025-10-16 14:02:25-03:00,POINT (346487.1261871517 7386432.358863667)
14:02:00,33045,3024-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51002,-46.529048,-23.609526,2025-10-16 14:02:21-03:00,POINT (344000.57583819615 7388169.464452154)
14:02:00,33058,4288-10,TERM. PQ. D. PEDRO II - PQ. STA. MADALENA,51003,-46.595523875,-23.5682505,2025-10-16 14:02:18-03:00,POINT (337166.3264095092 7392666.110609978)
14:02:00,348,477P-10,RIO PEQUENO - IPIRANGA,51007,-46.608466,-23.6120705,2025-10-16 14:02:38-03:00,POINT (335899.79172623844 7387798.802958271)
14:02:00,337,4721-10,METRÔ JABAQUARA - SHOP. PLAZA SUL,51008,-46.641357,-23.6350385,2025-10-16 14:02:07-03:00,POINT (332572.74438563245 7385217.201113688)
14:02:00,34403,5026-10,JD. SÃO ROBERTO - CONJ. TEOTÔNIO VILELA,51010,-46.5020905,-23.614938,2025-10-16 14:02:34-03:00,POINT (346757.6142376877 7387599.318113325)
14:02:00,34433,5033-10,TERM. SACOMÃ - VL. BRASILINA,51016,-46.6195325,-23.626088,2025-10-16 14:02:22-03:00,POINT (334788.13569953875 7386233.778587529)
14:02:00,34434,5036-10,TERM. SACOMÃ - JD. CELESTE,51017,-46.6138675,-23.6573725,2025-10-16 14:02:39-03:00,POINT (335405.28161422064 7382775.909292143)
14:02:00,1657,5705-10,METRÔ VERGUEIRO - TERM. SACOMÃ,51018,-46.640674,-23.57643375,2025-10-16 14:02:36-03:00,POINT (332567.9893707645 7391707.851143559)
14:02:00,1666,5036-10,TERM. SACOMÃ - JD. CELESTE,51020,-46.602966,-23.60378275,2025-10-16 14:02:11-03:00,POINT (336450.7319209529 7388722.872778641)
14:02:00,1657,5705-10,METRÔ VERGUEIRO - TERM. SACOMÃ,51022,-46.607364,-23.5874125,2025-10-16 14:02:25-03:00,POINT (335981.56522900285 7390530.644517069)
14:02:00,34434,5036-10,TERM. SACOMÃ - JD. CELESTE,51023,-46.61182225,-23.60458525,2025-10-16 14:02:30-03:00,POINT (335547.9748859264 7388623.850550254)
14:02:00,34402,5028-10,METRÔ ALTO DO IPIRANGA - CONJ. HAB. HELIÓPOLIS,51024,-46.580852500000006,-23.6108005,2025-10-16 14:02:06-03:00,POINT (338715.93696878554 7387970.858846719)
14:02:00,337,4721-10,METRÔ JABAQUARA - SHOP. PLAZA SUL,51025,-46.62937375,-23.6246475,2025-10-16 14:02:20-03:00,POINT (333782.20648961875 7386381.885965937)
14:02:00,33105,4721-10,METRÔ JABAQUARA - SHOP. PLAZA SUL,51026,-46.638013,-23.61337725,2025-10-16 14:02:27-03:00,POINT (332886.4249503921 7387619.871473201)
14:02:00,34423,513L-10,PQ. BELÉM - TERM. SACOMÃ,51027,-46.59450475,-23.53880975,2025-10-16 14:02:26-03:00,POINT (337234.0880193396 7395927.4462814685)
14:02:00,34425,5705-10,METRÔ VERGUEIRO - TERM. SACOMÃ,51028,-46.602115,-23.602737,2025-10-16 14:02:18-03:00,POINT (336536.2773222665 7388839.649701264)
14:02:00,1666,5036-10,TERM. SACOMÃ - JD. CELESTE,51029,-46.610337,-23.646726,2025-10-16 14:02:34-03:00,POINT (335752.11705815076 7383958.956806716)
14:02:00,33106,4725-10,SHOP. IBIRAPUERA - VL. BRASILINA,51030,-46.614602,-23.629594,2025-10-16 14:02:14-03:00,POINT (335295.5835978483 7385851.220581603)
14:02:00,335,4717-10,METRÔ SAÚDE - JD. MARIA ESTELA,51033,-46.6089705,-23.618928500000003,2025-10-16 14:02:20-03:00,POINT (335856.8575992917 7387038.78092537)
14:02:00,33088,4111-10,PÇA. DA REPÚBLICA - VL. MONUMENTO,51034,-46.627884,-23.561685,2025-10-16 14:01:59-03:00,POINT (333854.90007548546 7393356.001087967)
14:02:00,320,4111-10,PÇA. DA REPÚBLICA - VL. MONUMENTO,51037,-46.630805,-23.559176875,2025-10-16 14:02:03-03:00,POINT (333553.5610516884 7393630.3562437445)
14:02:00,33074,477U-10,METRÔ VL. MARIANA - HELIÓPOLIS,51038,-46.5948055,-23.60934,2025-10-16 14:02:08-03:00,POINT (337290.3496313379 7388116.783661699)
14:02:00,33101,4709-10,METRÔ VL. MARIANA - JD. SÃO SAVÉRIO,51039,-46.634423625,-23.596929875,2025-10-16 14:02:03-03:00,POINT (333231.87791428063 7389445.429308075)
14:02:00,33067,4706-10,METRÔ VL. MARIANA - JD. MARIA ESTELA II,51040,-46.602143,-23.6527555,2025-10-16 14:02:29-03:00,POINT (336595.5127794571 7383300.661069902)
14:02:00,33108,4727-10,METRÔ PÇA. DA ÁRVORE - JD. CLÍMAX,51041,-46.617474875,-23.615444375,2025-10-16 14:02:37-03:00,POINT (334984.74061070883 7387414.8164773835)
14:02:00,33100,4708-10,METRÔ VL. MARIANA - JD. CLÍMAX,51042,-46.61584,-23.6045725,2025-10-16 14:02:34-03:00,POINT (335137.95913296007 7388620.6370148435)
14:02:00,33104,4718-10,METRÔ STA. CRUZ - JD. CELESTE,51043,-46.6176225,-23.613037,2025-10-16 14:02:00-03:00,POINT (334966.6613465161 7387681.2353047775)
14:02:00,326,4286-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51044,-46.53880375,-23.59906275,2025-10-16 14:02:14-03:00,POINT (342992.62980158126 7389317.441859335)
14:02:00,33093,4221-10,TERM. PQ. D. PEDRO II - JD. PLANALTO,51045,-46.54734575,-23.592244,2025-10-16 14:02:19-03:00,POINT (342112.7625983923 7390063.120491751)
14:02:00,1634,5028-10,METRÔ ALTO DO IPIRANGA - CONJ. HAB. HELIÓPOLIS,51047,-46.5807355,-23.610134,2025-10-16 14:02:07-03:00,POINT (338727.0600270444 7388044.797117674)
14:02:00,1636,425E-10,JD. ESTER - TERM. SAPOPEMBA,51048,-46.46343,-23.6233935,2025-10-16 14:02:35-03:00,POINT (350711.9135755347 7386703.917498441)
14:02:00,1669,5030-10,TERM. SACOMÃ - JD. MARIA ESTELA,51049,-46.6041045,-23.6305845,2025-10-16 14:02:38-03:00,POINT (336367.84927560843 7385753.595793631)
14:02:00,1657,5705-10,METRÔ VERGUEIRO - TERM. SACOMÃ,51053,-46.6026665,-23.6035625,2025-10-16 14:02:10-03:00,POINT (336481.02186234505 7388747.605228539)
14:02:00,1667,5021-10,TERM. SACOMÃ - ÁGUA FUNDA,51054,-46.612331,-23.6024155,2025-10-16 14:02:12-03:00,POINT (335493.3504086535 7388863.539737145)
14:02:00,1634,5028-10,METRÔ ALTO DO IPIRANGA - CONJ. HAB. HELIÓPOLIS,51055,-46.607499625,-23.5749995,2025-10-16 14:02:26-03:00,POINT (335952.2910781894 7391905.076730538)
14:02:00,1634,5028-10,METRÔ ALTO DO IPIRANGA - CONJ. HAB. HELIÓPOLIS,51056,-46.599993,-23.591804625,2025-10-16 14:02:12-03:00,POINT (336739.2867625656 7390052.698992652)
14:02:00,33049,373M-10,SHOP. METRÔ TATUAPÉ - JD. GUAIRACÁ,51057,-46.590545000000006,-23.5523405,2025-10-16 14:02:00-03:00,POINT (337654.9882434665 7394433.585171828)
14:02:00,34454,575C-10,VL. MATIAS - TERM. VL. PRUDENTE,51058,-46.5259895,-23.58075825,2025-10-16 14:02:23-03:00,POINT (344278.697767562 7391358.393854387)
14:02:00,34402,5028-10,METRÔ ALTO DO IPIRANGA - CONJ. HAB. HELIÓPOLIS,51060,-46.610158875,-23.592412375,2025-10-16 14:02:38-03:00,POINT (335702.5480681226 7389973.762852781)
14:02:00,33067,4706-10,METRÔ VL. MARIANA - JD. MARIA ESTELA II,51062,-46.605156,-23.6295635,2025-10-16 14:02:19-03:00,POINT (336259.2982891344 7385865.454953456)
14:02:00,33086,407M-10,VL. MONUMENTO - METRÔ VL. MARIANA,51065,-46.628407,-23.589089,2025-10-16 14:02:31-03:00,POINT (333836.0168684928 7390320.717955935)
14:02:00,34425,5705-10,METRÔ VERGUEIRO - TERM. SACOMÃ,51066,-46.63998325,-23.57225675,2025-10-16 14:02:32-03:00,POINT (332633.19753733254 7392171.214987059)
14:02:00,340,4727-10,METRÔ PÇA. DA ÁRVORE - JD. CLÍMAX,51067,-46.619667,-23.61318,2025-10-16 14:02:42-03:00,POINT (334758.21842930303 7387663.038270727)
14:02:00,1665,5033-10,TERM. SACOMÃ - VL. BRASILINA,51068,-46.6143265,-23.624033500000003,2025-10-16 14:02:16-03:00,POINT (335316.7371662572 7386467.300112629)
14:02:00,1655,513L-10,PQ. BELÉM - TERM. SACOMÃ,51069,-46.59843375,-23.562200375000003,2025-10-16 14:02:31-03:00,POINT (336861.82740651735 7393332.773431275)
14:02:00,306,477U-10,METRÔ VL. MARIANA - HELIÓPOLIS,51070,-46.634211,-23.5894045,2025-10-16 14:02:27-03:00,POINT (333244.0611134784 7390279.0289138695)
14:02:00,33074,477U-10,METRÔ VL. MARIANA - HELIÓPOLIS,51072,-46.605491375,-23.596385375,2025-10-16 14:02:35-03:00,POINT (336183.83183864667 7389539.152743143)
14:02:00,332,4708-10,METRÔ VL. MARIANA - JD. CLÍMAX,51073,-46.634211,-23.5894045,2025-10-16 14:02:17-03:00,POINT (333244.0611134784 7390279.0289138695)
14:02:00,34437,5030-10,TERM. SACOMÃ - JD. MARIA ESTELA,51076,-46.6028315,-23.603311,2025-10-16 14:02:08-03:00,POINT (336463.8719780417 7388775.267156877)
14:02:00,34435,5021-10,TERM. SACOMÃ - ÁGUA FUNDA,51077,-46.61767,-23.61276975,2025-10-16 14:02:30-03:00,POINT (334961.479630348 7387710.775350893)
14:02:00,318,407M-10,VL. MONUMENTO - METRÔ VL. MARIANA,51078,-46.619600000000005,-23.585336,2025-10-16 14:02:36-03:00,POINT (334730.1525037448 7390746.516660441)
14:02:00,281,373M-10,SHOP. METRÔ TATUAPÉ - JD. GUAIRACÁ,51079,-46.5703485,-23.59078975,2025-10-16 14:02:16-03:00,POINT (339763.4541370674 7390198.590465324)
14:02:00,33044,3021-10,TERM. VL PRUDENTE - PQ. BANCÁRIO,51080,-46.5123315,-23.5916875,2025-10-16 14:02:24-03:00,POINT (345685.4512081151 7390162.9391931)
14:02:00,33106,4725-10,SHOP. IBIRAPUERA - VL. BRASILINA,51081,-46.64955675,-23.615542375000004,2025-10-16 14:02:30-03:00,POINT (331711.25117553107 7387366.5654694205)
14:02:00,306,477U-10,METRÔ VL. MARIANA - HELIÓPOLIS,51082,-46.6096895,-23.58849975,2025-10-16 14:02:36-03:00,POINT (335745.5780572925 7390407.577768847)
14:02:00,34435,5021-10,TERM. SACOMÃ - ÁGUA FUNDA,51084,-46.62586,-23.6302405,2025-10-16 14:02:20-03:00,POINT (334147.7675035101 7385766.604983499)
14:02:00,33106,4725-10,SHOP. IBIRAPUERA - VL. BRASILINA,51086,-46.6141865,-23.6335525,2025-10-16 14:02:20-03:00,POINT (335342.92793315114 7385413.340510676)
14:02:00,34431,5034-10,TERM. SACOMÃ - VL. LIVIERO,51088,-46.5995665,-23.605555,2025-10-16 14:02:17-03:00,POINT (336799.8362445205 7388530.500864535)
14:02:00,321,4114-10,TERM. PQ. D. PEDRO II - JD. DA SAÚDE,51090,-46.624298,-23.601036125,2025-10-16 14:02:26-03:00,POINT (334270.3963438445 7389002.475452853)
14:02:00,320,4111-10,PÇA. DA REPÚBLICA - VL. MONUMENTO,51091,-46.64234825,-23.5440165,2025-10-16 14:02:12-03:00,POINT (332355.9566992627 7395295.739061592)
14:02:00,1655,513L-10,PQ. BELÉM - TERM. SACOMÃ,51092,-46.602769,-23.603497,2025-10-16 14:02:02-03:00,POINT (336470.48072610144 7388754.7413725)
14:02:00,33089,4114-10,TERM. PQ. D. PEDRO II - JD. DA SAÚDE,51094,-46.6339705,-23.562836,2025-10-16 14:02:34-03:00,POINT (333235.03796758014 7393221.469504291)
14:02:00,338,4725-10,SHOP. IBIRAPUERA - VL. BRASILINA,51095,-46.641109,-23.60795,2025-10-16 14:02:25-03:00,POINT (332563.60872527515 7388217.259641171)
14:02:00,33089,4114-10,TERM. PQ. D. PEDRO II - JD. DA SAÚDE,51099,-46.62194675,-23.61218875,2025-10-16 14:02:20-03:00,POINT (334524.3461440164 7387770.171344709)
14:02:00,336,4718-10,METRÔ STA. CRUZ - JD. CELESTE,51100,-46.613807,-23.6402255,2025-10-16 14:02:30-03:00,POINT (335389.99355897936 7384674.818440428)
14:02:00,33103,4717-10,METRÔ SAÚDE - JD. MARIA ESTELA,51101,-46.608348500000005,-23.620567,2025-10-16 14:02:29-03:00,POINT (335922.3651420432 7386858.05036068)
14:02:00,33067,4706-10,METRÔ VL. MARIANA - JD. MARIA ESTELA II,51102,-46.602299,-23.6530245,2025-10-16 14:02:33-03:00,POINT (336579.9336243613 7383270.693834737)
14:02:00,1667,5021-10,TERM. SACOMÃ - ÁGUA FUNDA,51103,-46.61933725,-23.625327125,2025-10-16 14:02:38-03:00,POINT (334807.10256391694 7386318.262670554)
14:02:00,33088,4111-10,PÇA. DA REPÚBLICA - VL. MONUMENTO,51105,-46.61355,-23.575848,2025-10-16 14:02:23-03:00,POINT (335335.78841108724 7391804.171051282)
14:02:00,321,4114-10,TERM. PQ. D. PEDRO II - JD. DA SAÚDE,51106,-46.630809,-23.56601175,2025-10-16 14:02:40-03:00,POINT (333561.7669688406 7392873.468650015)
14:02:00,34454,575C-10,VL. MATIAS - TERM. VL. PRUDENTE,51107,-46.528518,-23.5801545,2025-10-16 14:02:31-03:00,POINT (344019.91862060316 7391422.497534065)
14:02:00,1686,575C-10,VL. MATIAS - TERM. VL. PRUDENTE,51108,-46.55503575,-23.5695725,2025-10-16 14:02:08-03:00,POINT (341300.6981945503 7392565.162021805)
14:02:00,33094,4286-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51109,-46.527497,-23.60984425,2025-10-16 14:02:19-03:00,POINT (344159.2169225463 7388135.914071761)
14:02:00,1666,5036-10,TERM. SACOMÃ - JD. CELESTE,51110,-46.606444,-23.6162365,2025-10-16 14:02:00-03:00,POINT (336111.3015614357 7387339.787056711)
14:02:00,277,3024-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51111,-46.53989825,-23.598073125,2025-10-16 14:02:21-03:00,POINT (342879.7579201627 7389425.8268759735)
14:02:00,34404,425E-10,JD. ESTER - TERM. SAPOPEMBA,51112,-46.5012065,-23.6139405,2025-10-16 14:02:11-03:00,POINT (346846.6539255674 7387710.722861875)
14:02:00,277,3024-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51114,-46.583198,-23.5845155,2025-10-16 14:02:05-03:00,POINT (338444.3942457915 7390878.935143446)
14:02:00,33094,4286-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51115,-46.586293125,-23.587798125,2025-10-16 14:02:02-03:00,POINT (338132.5285754071 7390511.930287669)
14:02:00,33044,3021-10,TERM. VL PRUDENTE - PQ. BANCÁRIO,51116,-46.5516885,-23.582125,2025-10-16 14:02:35-03:00,POINT (341657.41940283205 7391178.857699079)
14:02:00,33045,3024-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51117,-46.5363235,-23.6014515,2025-10-16 14:02:41-03:00,POINT (343248.5767501811 7389055.642471282)
14:02:00,33049,373M-10,SHOP. METRÔ TATUAPÉ - JD. GUAIRACÁ,51118,-46.56137925,-23.593766375,2025-10-16 14:02:10-03:00,POINT (340682.41749986564 7389878.984491464)
14:02:00,33049,373M-10,SHOP. METRÔ TATUAPÉ - JD. GUAIRACÁ,51120,-46.538996,-23.601271,2025-10-16 14:01:57-03:00,POINT (342975.6411573156 7389072.699169491)
14:02:00,281,373M-10,SHOP. METRÔ TATUAPÉ - JD. GUAIRACÁ,51122,-46.585667,-23.54497025,2025-10-16 14:02:40-03:00,POINT (338143.94054004096 7395255.257814561)
14:02:00,33057,4284-10,TERM. VL. PRUDENTE - VL. CALIFÓRNIA,51123,-46.586105375,-23.587616375,2025-10-16 14:02:28-03:00,POINT (338151.4671816017 7390532.2690729555)
14:02:00,34402,5028-10,METRÔ ALTO DO IPIRANGA - CONJ. HAB. HELIÓPOLIS,51125,-46.60120175,-23.592534375,2025-10-16 14:02:03-03:00,POINT (336616.8299753895 7389970.508603604)
14:02:00,276,3021-10,TERM. VL PRUDENTE - PQ. BANCÁRIO,51126,-46.540996750000005,-23.5910835,2025-10-16 14:02:38-03:00,POINT (342759.3219911924 7390198.619698277)
14:02:00,336,4718-10,METRÔ STA. CRUZ - JD. CELESTE,51127,-46.62674975,-23.611991,2025-10-16 14:02:11-03:00,POINT (334033.99130335794 7387786.503042024)
14:02:00,2127,4732-31,METRÔ SAÚDE - VL. LIVIERO,51128,-46.600239,-23.6476485,2025-10-16 14:02:19-03:00,POINT (336783.40056385985 7383868.380186334)
14:02:00,2127,4732-31,METRÔ SAÚDE - VL. LIVIERO,51129,-46.609394,-23.63172675,2025-10-16 14:02:38-03:00,POINT (335829.6035654729 7385621.036871626)
14:02:00,33045,3024-10,TERM. VL PRUDENTE - VL. INDUSTRIAL,51130,-46.566430875,-23.58281325,2025-10-16 14:02:40-03:00,POINT (340153.6071257378 7391086.259778826)
14:02:00,289,4284-10,TERM. VL. PRUDENTE - VL. CALIFÓRNIA,51131,-46.555031,-23.608691,2025-10-16 14:02:10-03:00,POINT (341348.2423455106 7388233.343614097)
